addrcode,ngsv_bin,ngsv_bowl,ngsv_bucket,ngsv_cup,ngsv_jar,ngsv_pottedplant,ngsv_tire,ngsv_vase,ngsv_total,n_bin,n_bowl,n_bucket,n_cup,n_jar,n_pottedplant,n_tire,n_vase,n_total,bin,bowl,bucket,cup,jar,pottedplant,tire,vase,total,a_bin,a_bowl,a_cup,a_bucket,a_jar,a_pottedplant,a_tire,a_vase,a_total,population,cases,normalized_cases,area,image_area,land_area,pop_density,predicted,error,norm_error
104901,4.073587385,0.3723171266,15.1335961454,0.2409110819,0.5475251862,21.003066141,2.2777047744,0.0657030223,43.7144108629,0.34099659,0.031166355,1.2668206651,0.020166465,0.045832875,1.7581490852,0.19066476,0.005499945,3.6592967404,186,17,691,11,25,959,104,3,1996,1.7938084675,0.1639502363,0.106085447,6.6640948983,0.2411032886,9.2487221526,1.0029896808,0.0289323946,19.2496865657,54546,347,63.6160305064,103.69,45.66,103.69,526.0487993056,65.1057507564,1.48972025,0.0115731793
104902,2.5443226418,0.2165380972,14.3050480444,0.175937204,0.365408039,21.4237379889,2.0435782921,0.0812017864,41.1557720937,0.2830046666,0.0240855035,1.5911485774,0.0195694716,0.0406442872,2.3829595062,0.2273069396,0.0090320638,4.5777510161,188,16,1057,13,27,1583,151,6,3041,0.9298644772,0.0791374023,0.0642991394,5.2280146404,0.1335443664,7.8296567415,0.7468592343,0.0296765259,15.0410525275,66430,317,47.7194038838,202.18,73.89,202.18,328.5686022356,70.6292330353,22.9098291516,0.1935791552
105001,2.4237904354,0.4474690034,18.0199496597,0.3449240235,0.7644262142,19.7352475063,2.801342407,0.0605947609,44.5977440104,0.4853643967,0.0896057348,3.6084976105,0.0690710872,0.1530764636,3.9519862605,0.5609692354,0.0121341099,8.9307048984,520,96,3866,74,164,4234,601,13,9568,1.5619368016,0.2883575634,0.2222756218,11.6123993752,0.4926108374,12.7177700348,1.8052384957,0.03904842,28.7396371501,107136,969,90.4457885305,332.92,214.54,332.92,321.8070407305,71.0778216171,19.3679669134,0.119907962
800101,4.4886570423,0.3396821546,11.5006672328,0.1941040883,0.279024627,15.7345626592,1.9895669053,0.0606575276,34.586922237,0.8471083841,0.0641054993,2.1704290489,0.0366317139,0.0526580887,2.9694583085,0.3754750675,0.0114474106,6.5273135217,370,28,948,16,23,1297,164,5,2851,4.6918589906,0.3550595993,0.2028911996,12.021303576,0.2916560994,16.4468678671,2.0796347958,0.0634034999,36.1526756277,43678,383,87.6871651632,78.86,82.43,78.86,553.8676134923,71.4517012872,16.2354638761,0.1020207335
800102,4.6787479407,0.5271828666,16.4085667216,0.6589785832,0.6919275124,21.5485996705,3.0642504119,0.0658978583,47.6441515651,0.8170310702,0.0920598389,2.8653624856,0.1150747986,0.1208285386,3.7629459148,0.5350978136,0.0115074799,8.3199079402,142,16,498,20,21,654,93,2,1446,4.133915575,0.4657933042,0.5822416303,14.4978165939,0.6113537118,19.03930131,2.7074235808,0.058224163,42.096069869,17380,134,77.1001150748,34.35,30.35,34.35,505.9679767103,71.9476532487,5.1524618261,0.0345691981
800103,5.8319039451,0.5145797599,17.6329331046,0.3773584906,0.5488850772,19.5197255575,2.9845626072,0.102915952,47.512864494,0.9531819456,0.0841042893,2.8819736473,0.0616764788,0.0897112419,3.1903560415,0.487804878,0.0168208579,7.7656293804,170,15,514,11,16,569,87,3,1385,8.2644628099,0.7292173068,0.5347593583,24.9878463782,0.7778317939,27.6616431697,4.2294603792,0.1458434614,67.3310646573,17835,122,68.4048219793,20.57,29.15,20.57,867.0393777346,69.3417269808,0.9369050016,0.0068016586
800106,1.3888888889,0.017580872,3.6040787623,0.1054852321,0.2285513361,3.6568213783,0.6680731364,0,9.6694796062,0.9661244955,0.012229424,2.5070319188,0.073376544,0.1589825119,2.5437201908,0.4647181118,0,6.7261831968,79,1,205,6,13,208,38,0,550,0.1779279279,0.0022522523,0.0135135135,0.4617117117,0.0292792793,0.4684684685,0.0855855856,0,1.2387387387,8177,31,37.9112143818,444,56.88,444,18.4166666667,58.0154690509,20.1042546691,0.2095793782
800107,6.4624029971,0.1070377308,4.9772544822,0.1070377308,0.6689858175,8.9644099545,1.4851485149,0.0133797164,22.7856569441,3.2450954045,0.0537489922,2.4993281376,0.0537489922,0.3359312013,4.5014780973,0.7457672669,0.006718624,11.4418167159,483,8,372,8,50,670,111,1,1703,1.5516078255,0.0256995085,0.0256995085,1.1950271451,0.1606219281,2.1523338366,0.3565806804,0.0032124386,5.4707828713,14884,109,73.2330018812,311.29,74.74,311.29,47.8139355585,57.1154081794,16.1175937018,0.1236500982
800108,3.1030444965,0,12.8512880562,0.2927400468,0.1463700234,6.6744730679,0.9953161593,0,24.0632318501,1.6262657257,0,6.735194845,0.1534212949,0.0767106474,3.4980055232,0.5216324026,0,12.6112304388,106,0,439,10,5,228,34,0,822,0.6374789512,0,0.0601395237,2.6401250902,0.0300697618,1.3711811402,0.2044743806,0,4.9434688477,6518,40,61.3685179503,166.28,34.16,166.28,39.1989415444,56.9621307165,4.4063872337,0.03723792
800112,3.3936091157,0.0495417389,12.1377260342,0.0990834778,0.0247708695,4.656923458,1.0403765172,0.0247708695,21.4268020808,1.4332043101,0.0209226907,5.1260592112,0.0418453813,0.0104613453,1.9667329219,0.4393765038,0.0104613453,9.0490637096,137,2,490,4,1,188,42,1,865,0.4911098365,0.0071694867,0.0143389733,1.7565242329,0.0035847433,0.6739317465,0.15055922,0.0035847433,3.1008029825,9559,34,35.5685741186,278.96,40.37,278.96,34.2665615142,54.698847844,19.1302737254,0.211928881
800113,1.3227513228,0,12.7278071723,0.0881834215,0.2057613169,3.9976484421,0.9994121105,0,19.341563786,0.6876528117,0,6.6167481663,0.0458435208,0.1069682152,2.0782396088,0.5195599022,0,10.0550122249,45,0,433,3,7,136,34,0,658,0.3362474781,0,0.0224164985,3.2354479564,0.0523051633,1.0162146006,0.2540536502,0,4.9166853471,6544,27,41.2591687042,133.83,34.02,133.83,48.8978554883,46.8225279833,5.5633592791,0.0631613546
800114,2.9085140137,0.105764146,4.600740349,0,0.8461131676,6.7160232681,1.3749338974,0,16.5520888419,1.0971474167,0.0398962697,1.7354877319,0,0.3191701576,2.5334131259,0.5186515061,0,6.2437662079,55,2,87,0,16,127,26,0,313,0.774757008,0.0281729821,0,1.2255247218,0.2253838569,1.788984364,0.3662487674,0,4.4090717002,5013,28,55.8547775783,70.99,18.91,70.99,70.6155796591,50.3268184723,5.527959106,0.0520613676
800115,0.885668277,0.0483091787,13.46215781,0.2898550725,0.193236715,4.6698872786,0.7085346216,0,20.2576489533,0.3928290836,0.0214270409,5.9710020713,0.1285622456,0.0857081637,2.0712806228,0.3142632669,0,8.9850724948,55,3,836,18,12,290,44,0,1258,0.3363297254,0.0183452578,0.1100715465,5.1122118266,0.073381031,1.7733749159,0.2690637803,0,7.6927780835,14001,89,63.5668880794,163.53,62.1,163.53,85.6173179233,51.0414824422,12.5254056372,0.1092887507
800116,0.7230077121,0.016066838,8.2101542416,0.0803341902,0.1606683805,4.4665809769,0.8836760925,0.016066838,14.5565552699,0.4234497036,0.0094099934,4.808506634,0.0470499671,0.0940999341,2.6159781688,0.5175496377,0.0094099934,8.5254540322,45,1,511,5,10,278,55,1,906,0.0748241632,0.0016627592,0.0083137959,0.8496699423,0.0166275918,0.4622470528,0.091451755,0.0016627592,1.5064598194,10627,77,72.4569492801,601.41,62.24,601.41,17.6701418334,59.5105925383,12.9463567419,0.0981025831
800118,1.9455252918,0.0540423692,11.8352788586,0.1837440553,0.1297016861,7.7821011673,1.5564202335,0.0216169477,23.5084306096,0.5221326217,0.0145036839,3.1763067819,0.0493125254,0.0348088414,2.0885304867,0.4177060973,0.0058014736,6.309102512,180,5,1095,17,12,720,144,2,2175,0.7169029791,0.0199139716,0.0677075036,4.3611597897,0.0477935319,2.8676119165,0.5735223833,0.0079655887,8.6625776645,34474,235,68.1673144979,251.08,92.52,251.08,137.3028516807,62.1582499296,6.0090645683,0.0461081032
800119,0.9877040919,0.1209433582,3.3259423503,0.0403144527,0.7659746019,3.9105019149,0.8466035074,0.0201572264,10.0181415037,0.4523633678,0.0553914328,1.5232644018,0.0184638109,0.3508124077,1.7909896603,0.3877400295,0.0092319055,4.5882570162,49,6,165,2,38,194,42,1,497,0.1125841509,0.0137858144,0.0045952715,0.3791098959,0.0873101578,0.4457413322,0.0965007008,0.0022976357,1.1419249592,10832,19,17.540620384,435.23,49.61,435.23,24.887990258,46.4822320333,28.9416116493,0.4520512685
800120,0.8428261013,0.1053532627,5.182063607,0.1316915783,0.3094752091,5.972213077,0.9876868374,0.0131691578,13.5444788306,0.3313058108,0.0414132263,2.037013071,0.0517665329,0.1216513524,2.3476122687,0.388248997,0.0051766533,5.3241879125,128,16,787,20,47,907,150,2,2057,0.14951699,0.0186896238,0.0233620297,0.9192958684,0.0549007698,1.0594680466,0.1752152227,0.002336203,2.4027847539,38635,193,49.9547042837,856.09,151.87,856.09,45.1296008597,63.094399978,13.1396956943,0.116229985
800121,2.5268373245,0.0990916598,5.7142857143,0.0825763832,0.8257638315,7.7621800165,1.6515276631,0.0165152766,18.6787778695,1.3685152057,0.053667263,3.0948121646,0.0447227191,0.4472271914,4.2039355993,0.8944543828,0.0089445438,10.1162790698,153,6,346,5,50,470,100,1,1131,0.3632996153,0.0142470437,0.0118725364,0.8215795222,0.1187253645,1.1160184262,0.237450729,0.0023745073,2.6855677447,11180,68,60.8228980322,421.14,60.55,421.14,26.5469914993,52.9851878311,7.8377102011,0.0688677798
800122,1.1815165493,0.0404628955,5.0173990451,0.1294812657,0.2751476896,3.1237355345,0.7283321194,0.0080925791,10.5041676782,0.6638475879,0.0227345064,2.8190787978,0.0727504206,0.1545946438,1.7551038967,0.4092211158,0.0045469013,5.9018778702,146,5,620,16,34,386,90,1,1298,0.1793876247,0.0061434118,0.0196589178,0.7617830638,0.0417752003,0.4742713914,0.1105814125,0.0012286824,1.5948297046,21993,118,53.6534351839,813.88,123.57,813.88,27.0224111663,52.4291824173,1.2242527666,0.0115405596
800201,1.7124298789,0.0590493062,6.5544729849,0.0885739593,0.1771479185,4.1925007381,0.9447888987,0,13.7289636847,0.6327042653,0.0218173885,2.4217301189,0.0327260827,0.0654521654,1.5490345806,0.3490782153,0,5.0725428166,58,2,222,3,6,142,32,0,465,0.1167965525,0.0040274673,0.006041201,0.4470488733,0.012082402,0.2859501802,0.0644394772,0,0.9363861536,9167,65,70.9065124905,496.59,33.87,496.59,18.4598964941,56.6801353013,14.2263771892,0.1115036521
800202,4.0397762585,0.062150404,9.6954630205,0.124300808,0.062150404,9.4468614046,0.4350528278,0,23.8657551274,1.2548262548,0.0193050193,3.0115830116,0.0386100386,0.0193050193,2.9343629344,0.1351351351,0,7.4131274131,65,1,156,2,1,152,7,0,384,0.2390321039,0.003677417,0.007354834,0.5736770492,0.003677417,0.5589673813,0.0257419189,0,1.4121281212,5180,27,52.1235521236,271.93,16.09,271.93,19.0490199684,68.2587211925,16.1351690689,0.134032766
800203,0.3447087211,0.1378834885,1.5856601172,0,0.0689417442,5.7566356429,0.7583591865,0.0344708721,8.6866597725,0.1726817475,0.069072699,0.7943360387,0,0.0345363495,2.8837851839,0.3798998446,0.0172681748,4.351580038,10,4,46,0,2,167,22,1,252,0.065837119,0.0263348476,0,0.3028507473,0.0131674238,1.0994798868,0.1448416617,0.0065837119,1.659095398,5791,44,75.9799689173,151.89,29.01,151.89,38.1262755942,78.8680292996,2.8880603823,0.0186509378
800204,2.8112449799,0.0191241155,6.00497227,0.038248231,0,3.3849684452,0.7075922739,0,12.9661503155,1.2503189589,0.0085055711,2.6707493408,0.0170111423,0,1.5054860934,0.3147061325,0,5.7667772391,147,1,314,2,0,177,37,0,678,0.1373087485,0.0009340731,0.0018681462,0.2932989594,0,0.1653309421,0.0345607054,0,0.6333015748,11757,72,61.2401122735,1070.58,52.29,1070.58,10.9818976629,57.4155371036,3.8245751699,0.0322325586
800205,0.3393665158,0.1131221719,2.5169683258,0,0.056561086,5.3733031674,0.6221719457,0.028280543,9.0497737557,0.2135991456,0.0711997152,1.5841936632,0,0.0355998576,3.3819864721,0.3915984336,0.0177999288,5.6959772161,12,4,89,0,2,190,22,1,320,0.0461716045,0.0153905348,0,0.3424393998,0.0076952674,0.731050404,0.0846479415,0.0038476337,1.2312427857,5618,46,81.8796724813,259.9,35.36,259.9,21.6160061562,80.9398707919,0.9398016894,0.0057720447
800301,0.2777777778,0,1.0185185185,0,0,0.8333333333,0.0925925926,0,2.2222222222,0.0393700787,0,0.1443569554,0,0,0.1181102362,0.0131233596,0,0.3149606299,3,0,11,0,0,9,1,0,24,0.0038546539,0,0,0.0141337308,0,0.0115639616,0.0012848846,0,0.0308372308,7620,59,77.4278215223,778.28,10.8,778.28,9.7908207843,57.2263355889,20.2014859334,0.1500249704
800302,2.8087567121,0,3.5935563817,0,0.2065262288,3.3457249071,0.2065262288,0,10.1610904585,1.155480034,0,1.4783347494,0,0.0849617672,1.3763806287,0.0849617672,0,4.1801189465,68,0,87,0,5,81,5,0,246,0.0953115145,0,0,0.1219426729,0.0070081996,0.1135328334,0.0070081996,0,0.34480342,5885,52,88.3602378929,713.45,24.21,713.45,8.2486509216,55.5155751333,32.8446627597,0.2282848108
800303,2.6510212951,0.0434593655,10.1694915254,0.0434593655,0.173837462,5.4324206867,0.8257279444,0,19.3394176445,0.7649862052,0.0125407575,2.934537246,0.0125407575,0.0501630298,1.5675946827,0.2382743918,0,5.5806370705,61,1,234,1,4,125,19,0,445,0.1909771141,0.0031307724,0.0031307724,0.7326007326,0.0125230894,0.3913465452,0.0594846749,0,1.3931937009,7974,47,58.9415600702,319.41,23.01,319.41,24.9647788109,56.2442744509,2.6972856194,0.0234168171
800304,1.3066557779,0.0816659861,6.0024499796,0.0408329931,0.2449979584,4.8182931809,0.4491629236,0.0408329931,12.9848917926,0.3506849315,0.0219178082,1.6109589041,0.0109589041,0.0657534247,1.2931506849,0.1205479452,0.0109589041,3.4849315068,32,2,147,1,6,118,11,1,318,0.0368718817,0.0023044926,0.0011522463,0.1693802067,0.0069134778,0.1359650639,0.0126747093,0.0011522463,0.3664143247,9125,58,63.5616438356,867.87,24.49,867.87,10.5142475256,59.9169304224,3.6447134132,0.0295169703
800305,0.7313951362,0.0365697568,3.8946791004,0.0365697568,0.2925580545,2.4501737063,0.7131102578,0,8.1550557689,0.3885003885,0.0194250194,2.0687645688,0.0194250194,0.1554001554,1.3014763015,0.3787878788,0,4.3317793318,40,2,213,2,16,134,39,0,446,0.0856732849,0.0042836642,0.0042836642,0.4562102422,0.034269314,0.2870055045,0.0835314528,0,0.9552571269,10296,66,64.1025641026,466.89,54.69,466.89,22.0523035404,51.0228289626,13.07973514,0.1136129466
800401,3.1023784902,0.1034126163,8.841778697,0.1034126163,0.2068252327,6.1530506722,0.9307135471,0,19.4415718718,0.748876685,0.0249625562,2.1342985522,0.0249625562,0.0499251123,1.4852720919,0.2246630055,0,4.6929605592,60,2,171,2,4,119,18,0,376,0.2407414838,0.0080247161,0.0080247161,0.6861132287,0.0160494323,0.4774706095,0.0722224451,0,1.5086466316,8012,58,72.3914128807,249.23,19.34,249.23,32.1470127994,57.7597574117,14.631655469,0.112420468
800403,0.2046035806,0.0255754476,3.3503836317,0.0511508951,0.2046035806,3.5549872123,0.4347826087,0,7.8260869565,0.0694745983,0.0086843248,1.137646548,0.0173686496,0.0694745983,1.2071211463,0.1476335215,0,2.6574033869,8,1,131,2,8,139,17,0,306,0.0083502077,0.001043776,0.0020875519,0.1367346513,0.0083502077,0.145084859,0.0177441914,0,0.319395445,11515,62,53.8428137212,958.06,39.1,958.06,12.0190802246,59.4848097939,5.6419960726,0.0497848265
800404,0.9972489684,0.0687757909,8.356258597,0.2751031637,0.2751031637,5.0206327373,1.2379642366,0,16.2310866575,0.3933803581,0.0271296799,3.2962561042,0.1085187195,0.1085187195,1.9804666305,0.4883342377,0,6.4026044493,29,2,243,8,8,146,36,0,472,0.088025497,0.0060707239,0.0242828957,0.737592958,0.0242828957,0.4431628472,0.1092730308,0,1.4326908484,7372,35,47.4769397721,329.45,29.08,329.45,22.3766884201,55.7598931571,8.2829533849,0.0802325406
800405,2.6458861906,0.0724900326,4.2769119246,0.1087350489,0.3624501631,4.1319318594,0.5074302283,0,12.1058354476,0.9333844777,0.0255721775,1.5087584708,0.0383582662,0.1278608874,1.4576141158,0.1790052423,0,4.2705536376,73,2,118,3,10,114,14,0,334,0.2635379061,0.0072202166,0.0108303249,0.4259927798,0.036101083,0.4115523466,0.0505415162,0,1.2057761733,7821,26,33.2438307122,277,27.59,277,28.2346570397,54.0496806151,20.805849903,0.2383436018
800406,4.5324153758,0.1147446931,6.94205393,0.2294893861,0.2294893861,3.7292025244,1.1474469306,0,16.924842226,1.9036144578,0.0481927711,2.9156626506,0.0963855422,0.0963855422,1.5662650602,0.4819277108,0,7.1084337349,79,2,121,4,4,65,20,0,295,0.1948115999,0.0049319392,0.0098638785,0.2983823239,0.0098638785,0.1602880253,0.0493193924,0,0.7274610377,4150,26,62.6506024096,405.52,17.43,405.52,10.2337739199,48.6204522889,14.0301501207,0.1260898457
800407,1.6905071521,0.1300390117,6.2418725618,0,0.2600780234,3.1209362809,1.4304291287,0,12.8738621586,0.2796901893,0.0215146299,1.0327022375,0,0.0430292599,0.5163511188,0.2366609294,0,2.1299483649,13,1,48,0,2,24,11,0,99,0.0463160895,0.0035627761,0,0.1710132535,0.0071255522,0.0855066268,0.0391905373,0,0.3527148354,4648,19,40.8777969019,280.68,7.69,280.68,16.5597833832,54.3785075999,13.5007106981,0.1417303639
800409,1.6506189821,0.0343878955,7.8748280605,0.2063273728,0.2751031637,3.9202200825,0.9628610729,0,14.92434663,0.7371007371,0.0153562654,3.5165847666,0.0921375921,0.1228501229,1.7506142506,0.42997543,0,6.6646191646,48,1,229,6,8,114,28,0,434,0.0804316499,0.0016756594,0.0100539562,0.3837259962,0.013405275,0.1910251684,0.0469184624,0,0.7272361674,6512,45,69.1031941032,596.78,29.08,596.78,10.9118938302,51.296732503,17.8064616002,0.1478942895
800410,0.9335529929,0.0549148819,6.1504667765,0.0823723229,0.3844041735,4.7501372872,0.9060955519,0.027457441,13.2894014278,0.488786659,0.0287521564,3.2202415181,0.0431282346,0.2012650949,2.4870615296,0.4744105808,0.0143760782,6.9580218516,34,2,224,3,14,173,33,1,484,0.076621445,0.0045071438,0.0067607157,0.5048001082,0.0315500068,0.3898679407,0.0743678731,0.0022535719,1.0907288052,6956,42,60.3795284646,443.74,36.42,443.74,15.6758462163,57.041188153,3.3383403116,0.0284305905
800415,6.2260536398,0,10.4406130268,0.3831417625,0.5747126437,7.3754789272,1.6283524904,0,26.6283524904,2.2847100176,0,3.8312829525,0.1405975395,0.2108963093,2.7065026362,0.5975395431,0,9.7715289982,65,0,109,4,6,77,17,0,278,0.3621169916,0,0.0222841226,0.6072423398,0.0334261838,0.4289693593,0.0947075209,0,1.5487465181,2845,9,31.6344463972,179.5,10.44,179.5,15.8495821727,47.5230555132,15.888609116,0.200721457
800416,2.9996939088,0.061218243,6.5197428834,0.1836547291,0.061218243,6.5809611264,1.1019283747,0,17.5084175084,1.3133208255,0.0268024658,2.8544626106,0.0804073975,0.0268024658,2.8812650764,0.4824443849,0,7.6655052265,98,2,213,6,2,215,36,0,572,0.4160828769,0.0084914873,0.0254744619,0.9043433957,0.0084914873,0.912834883,0.1528467711,0,2.4285653632,7462,41,54.9450549451,235.53,32.67,235.53,31.6817390566,66.5050668756,11.5600119306,0.0951832057
800501,2.8022417934,0,8.5668534828,0.1601281025,0,5.7646116894,0.6405124099,0,17.934347478,0.6226650062,0,1.9035758762,0.0355808575,0,1.28091087,0.14232343,0,3.9850560399,35,0,107,2,0,72,8,0,224,0.0774627625,0,0.0044264436,0.2368147312,0,0.1593519687,0.0177057743,0,0.4957616803,5621,58,103.1844867461,451.83,12.49,451.83,12.4405196645,60.1123738285,43.0721129177,0.2637657134
800502,0.7975460123,0.3374233129,7.3006134969,0.1226993865,0.3067484663,4.9079754601,0.981595092,0.0613496933,14.8159509202,0.4693140794,0.1985559567,4.2960288809,0.0722021661,0.1805054152,2.8880866426,0.5776173285,0.036101083,8.7184115523,26,11,238,4,10,160,32,2,483,0.0237527521,0.0100492413,0.0036542696,0.2174290387,0.0091356739,0.1461707823,0.0292341565,0.0018271348,0.441253049,5540,52,93.8628158845,1094.61,32.6,1094.61,5.0611633367,61.9832639611,31.8795519234,0.2045579328
800503,0.9733237203,0,10.5623648162,0.0720980534,0.2162941601,3.3886085076,1.117519827,0.1441961067,16.4744051911,0.3297508549,0,3.5784074255,0.0244259893,0.0732779678,1.1480214949,0.3786028334,0.0488519785,5.5813385442,27,0,293,2,6,94,31,4,457,0.0150385991,0,0.0011139703,0.1631966492,0.0033419109,0.0523566042,0.0172665397,0.0022279406,0.2545422139,8188,61,74.4992672203,1795.38,27.74,1795.38,4.5605944146,57.8087785123,16.690488708,0.1261487056
800504,1.0256410256,0,10.1631701632,0.0932400932,0.372960373,7.5990675991,1.2587412587,0.0466200466,20.5594405594,0.3730077993,0,3.6961681926,0.0339097999,0.1356391997,2.7636486945,0.4577822991,0.0169549,7.477110885,22,0,218,2,8,163,27,1,441,0.0268122654,0,0.0024374787,0.2656851753,0.0097499147,0.1986545118,0.0329059621,0.0012187393,0.5374640472,5898,42,71.2105798576,820.52,21.45,820.52,7.1881246039,62.8615516823,8.3490281752,0.0622726593
800505,0.4803843074,0.1601281025,5.8446757406,0.320256205,0.6405124099,8.1665332266,0.9607686149,0,16.5732586069,0.1507916562,0.0502638854,1.834631817,0.1005277708,0.2010555416,2.5634581553,0.3015833124,0,5.2023121387,6,2,73,4,8,102,12,0,207,0.0172270235,0.0057423412,0.0114846823,0.2095954521,0.0229693646,0.2928593988,0.0344540469,0,0.5943323093,3979,16,40.2111083187,348.29,12.49,348.29,11.4243877229,60.7936379082,20.5825295895,0.2037778457
800601,2.1746293245,0,1.8451400329,0.0329489292,0.3294892916,3.7561779242,0.7248764415,0.0329489292,8.8962108731,1.4592084899,0,1.2381162945,0.0221092195,0.2210921954,2.5204510281,0.48640283,0.0221092195,5.969489277,66,0,56,1,10,114,22,1,270,0.3491509284,0,0.0052901656,0.2962492726,0.0529016558,0.6030788764,0.1163836428,0.0052901656,1.4283447072,4523,19,42.0075171346,189.03,30.35,189.03,23.9274189282,59.2473625634,17.2398454287,0.1702618726
800603,0.2284843869,0.0761614623,1.4470677837,0.0761614623,0.0761614623,2.5133282559,0.3808073115,0,4.7981721249,0.1153846154,0.0384615385,0.7307692308,0.0384615385,0.0384615385,1.2692307692,0.1923076923,0,2.4230769231,3,1,19,1,1,33,5,0,63,0.0161742506,0.0053914169,0.0053914169,0.1024369204,0.0053914169,0.1779167565,0.0269570843,0,0.3396592625,2600,12,46.1538461538,185.48,13.13,185.48,14.0176838473,62.6242702394,16.4704240855,0.1514130289
800604,0.5449591281,0,2.8610354223,0.136239782,0.6811989101,5.3133514986,1.4986376022,0,11.0354223433,0.4519774011,0,2.3728813559,0.1129943503,0.5649717514,4.406779661,1.2429378531,0,9.1525423729,4,0,21,1,5,39,11,0,81,0.0447828034,0,0.0111957009,0.2351097179,0.0559785043,0.4366323332,0.1231527094,0,0.9068517689,885,5,56.4971751412,89.32,7.34,89.32,9.908195253,50.4703684348,6.0268067065,0.0563423867
800605,0.0633914422,0.0316957211,0.9508716323,0.0316957211,0.2535657686,1.7115689382,0.6973058637,0,3.7400950872,0.0722804481,0.0361402241,1.0842067221,0.0361402241,0.2891217926,1.9515720997,0.7950849295,0,4.2645464402,2,1,30,1,8,54,22,0,118,0.0086899848,0.0043449924,0.0043449924,0.1303497719,0.0347599392,0.2346295894,0.0955898327,0,0.5127091028,2767,12,43.3682688833,230.15,31.55,230.15,12.0225939605,51.5093771884,8.1411083051,0.08580639
800606,0.0609384522,0.0304692261,0.9140767824,0,0.4875076173,2.7117611213,0.761730652,0,4.9664838513,0.0454132607,0.0227066303,0.6811989101,0,0.3633060854,2.0208900999,0.5676657584,0,3.7011807448,2,1,30,0,16,89,25,0,163,0.008622548,0.004311274,0,0.1293382194,0.0689803837,0.3837033844,0.1077818495,0,0.702737659,4404,9,20.4359673025,231.95,32.82,231.95,18.9868506144,49.6682415037,29.2322742013,0.4169831555
800607,1.3605442177,0.0377928949,2.1164021164,0,0.3779289494,2.0030234316,0.7936507937,0,6.6893424036,0.8012463833,0.022256844,1.2463832629,0,0.2225684398,1.1796127309,0.4673937236,0,3.9394613844,36,1,56,0,10,53,21,0,177,0.1199200533,0.0033311126,0,0.1865423051,0.0333111259,0.1765489674,0.0699533644,0,0.5896069287,4493,19,42.2880035611,300.2,26.46,300.2,14.9666888741,46.6219907551,4.333987194,0.0487457819
800610,0.1321702353,0,1.6653449643,0.0528680941,0.5551149881,2.4583663759,0.502246894,0,5.3661115517,0.1798561151,0,2.2661870504,0.071942446,0.7553956835,3.345323741,0.6834532374,0,7.3021582734,5,0,63,2,21,93,19,0,203,0.0201409869,0,0.0080563948,0.253776435,0.084592145,0.3746223565,0.0765357503,0,0.8177240685,2780,15,53.9568345324,248.25,37.83,248.25,11.198388721,32.8841814511,21.0726530812,0.2426578368
800611,0.8779897063,0.0605510142,6.4184075083,0.1211020285,0.1211020285,1.4834998486,0.7568876779,0,9.8395398123,0.4111725507,0.0283567276,3.0058131292,0.0567134553,0.0567134553,0.694739827,0.3544590954,0,4.6079682405,29,2,212,4,4,49,25,0,325,0.0449549675,0.0031003426,0.0062006852,0.3286363143,0.0062006852,0.0759583934,0.0387542823,0,0.5038056705,7053,29,41.1172550688,645.09,33.03,645.09,10.9333581361,48.8196412775,7.7023862088,0.0856421171
800612,0.7603686636,0.069124424,5.4377880184,0.1152073733,0.2995391705,2.7188940092,1.0138248848,0,10.4147465438,0.5173224643,0.0470293149,3.6996394419,0.0783821916,0.2037936981,1.849819721,0.6897632858,0,7.0857501176,33,3,236,5,13,118,44,0,452,0.0866209938,0.0078746358,0.013124393,0.6194713495,0.0341234218,0.3097356747,0.1154946584,0,1.1864451269,6379,32,50.1646026023,380.97,43.4,380.97,16.7441005853,47.1110429987,3.0535596036,0.0313907925
800613,1.3293202909,0,4.1384499624,0,0.4514672686,3.4110860296,1.2791572611,0.0250815149,10.6345623276,0.6998547471,0,2.1787930807,0,0.2376865179,1.7958536907,0.673445134,0.0132048065,5.598837977,53,0,165,0,18,136,51,1,424,0.1221113748,0,0,0.3801580536,0.0414717877,0.3133423957,0.1175033984,0.0023039882,0.9768909983,7573,29,38.2939389938,434.03,39.87,434.03,17.4481026657,50.3529379602,12.0589989664,0.1360341095
800701,0.4988539841,0.0674127006,4.4357556964,0.0943777808,0.1887555615,2.6965080221,0.6201968451,0.0134825401,8.6153431306,0.2917290862,0.0394228495,2.594023496,0.0551919893,0.1103839786,1.5769139793,0.3626902152,0.0078845699,5.038240164,37,5,329,7,14,200,46,1,639,0.0567380237,0.0076673005,0.0107342207,0.5045083727,0.0214684414,0.3066920199,0.0705391646,0.0015334601,0.9798810035,12683,31,24.4421666798,652.12,74.17,652.12,19.4488744403,56.0944551352,31.6522884554,0.3930173347
800702,1.6375934496,0.177999288,17.0523317907,0.1067995728,0.4271982912,5.6603773585,0.6407974368,0.0711997152,25.7742969028,0.9591326105,0.1042535446,9.9874895746,0.0625521268,0.2502085071,3.3152627189,0.3753127606,0.0417014178,15.0959132611,46,5,479,3,12,159,18,2,724,0.2302532786,0.0250275303,0.0150165182,2.3976374011,0.0600660727,0.795875463,0.090099109,0.0100110121,3.623986385,4796,15,31.2760633862,199.78,28.09,199.78,24.0064070478,45.799073983,14.5230105968,0.1884266586
