addrcode,subdistrict_th,subdistrict_en,district_code,district_th,district_en,province_code,province_th,province_en,LAT,LONG,Population
760705,แหลมผักเบี้ย,Laem Phak Bia,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.044,100.076,0
760706,บางตะบูน,Bang Tabun,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.259,99.912,0
760707,บางตะบูนออก,Bang Tabun Ok,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.247,99.95,0
760708,บางครก,Bang Khrok,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.204,99.933,0
760709,ท่าแร้ง,Tha Raeng,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.159,99.96,0
760710,ท่าแร้งออก,Tha Raeng Ok,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.155,99.976,0
760801,แก่งกระจาน,Kaeng Krachan,7608,แก่งกระจาน,Kaeng Krachan,76,เพชรบุรี,Phetchaburi,12.979,99.609,0
760802,สองพี่น้อง,Song Phi Nong,7608,แก่งกระจาน,Kaeng Krachan,76,เพชรบุรี,Phetchaburi,12.853,99.614,0
760803,วังจันทร์,Wang Chan,7608,แก่งกระจาน,Kaeng Krachan,76,เพชรบุรี,Phetchaburi,12.942,99.735,0
760804,ป่าเด็ง,Pa Deng,7608,แก่งกระจาน,Kaeng Krachan,76,เพชรบุรี,Phetchaburi,12.651,99.48,0
760805,พุสวรรค์,Phu Sawan,7608,แก่งกระจาน,Kaeng Krachan,76,เพชรบุรี,Phetchaburi,12.997,99.743,0
760806,ห้วยแม่เพรียง,Huai Mae Phriang,7608,แก่งกระจาน,Kaeng Krachan,76,เพชรบุรี,Phetchaburi,12.913,99.284,0
770101,ประจวบคีรีขันธ์,Prachuap Khiri Khan,7701,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.805,99.784,0
770102,เกาะหลัก,Ko Lak,7701,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.808,99.729,0
770103,คลองวาฬ,Khlong Wan,7701,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.756,99.725,0
770104,ห้วยทราย,Huai Sai,7701,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.709,99.672,0
770105,อ่าวน้อย,Ao Noi,7701,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.904,99.701,0
770106,บ่อนอก,Bo Nok,7701,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.996,99.771,0
770201,กุยบุรี,Kui Buri,7702,กุยบุรี,Kui Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.052,99.763,0
770202,กุยเหนือ,Kui Nuea,7702,กุยบุรี,Kui Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.086,99.908,0
770203,เขาแดง,Khao Daeng,7702,กุยบุรี,Kui Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.159,99.98,0
770204,ดอนยายหนู,Don Yai Nu,7702,กุยบุรี,Kui Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.136,99.929,0
770206,สามกระทาย,Sam Krathai,7702,กุยบุรี,Kui Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.148,99.843,0
770207,หาดขาม,Hat Kham,7702,กุยบุรี,Kui Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.108,99.659,0
770301,ทับสะแก,Thap Sakae,7703,ทับสะแก,Thap Sakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.516,99.627,0
770302,อ่างทอง,Ang Thong,7703,ทับสะแก,Thap Sakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.454,99.508,0
770303,นาหูกวาง,Na Hu Kwang,7703,ทับสะแก,Thap Sakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.537,99.499,0
770304,เขาล้าน,Khao Lan,7703,ทับสะแก,Thap Sakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.606,99.501,0
770305,ห้วยยาง,Huai Yang,7703,ทับสะแก,Thap Sakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.637,99.641,0
770306,แสงอรุณ,Saeng Arun,7703,ทับสะแก,Thap Sakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.573,99.628,0
770401,กำเนิดนพคุณ,Kamnoet Nopphakhun,7704,บางสะพาน,Bang Saphan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.248,99.516,0
770402,พงศ์ประศาสน์,Phong Prasat,7704,บางสะพาน,Bang Saphan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.188,99.466,0
770403,ร่อนทอง,Ron Thong,7704,บางสะพาน,Bang Saphan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.299,99.393,0
770404,ธงชัย,Thong Chai,7704,บางสะพาน,Bang Saphan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.318,99.525,0
770405,ชัยเกษม,Chai Kasem,7704,บางสะพาน,Bang Saphan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.375,99.473,0
770406,ทองมงคล,Thong Mongkhon,7704,บางสะพาน,Bang Saphan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.204,99.369,0
770407,แม่รำพึง,Mae Ramphueng,7704,บางสะพาน,Bang Saphan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.227,99.544,0
770501,ปากแพรก,Pak Phraek,7705,บางสะพานน้อย,Bang Saphan Noi,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.063,99.436,0
770502,บางสะพาน,Bang Saphan,7705,บางสะพานน้อย,Bang Saphan Noi,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.107,99.443,0
770503,ทรายทอง,Sai Thong,7705,บางสะพานน้อย,Bang Saphan Noi,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.011,99.424,0
770504,ช้างแรก,Chang Raek,7705,บางสะพานน้อย,Bang Saphan Noi,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.103,99.306,0
770505,ไชยราช,Chaiyarat,7705,บางสะพานน้อย,Bang Saphan Noi,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.012,99.256,0
770601,ปราณบุรี,Pran Buri,7706,ปราณบุรี,Pran Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.354,99.932,0
770602,เขาน้อย,Khao Noi,7706,ปราณบุรี,Pran Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.405,99.898,0
770604,ปากน้ำปราณ,Pak Nam Pran,7706,ปราณบุรี,Pran Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.381,99.981,0
770607,หนองตาแต้ม,Nong Ta Taem,7706,ปราณบุรี,Pran Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.38,99.814,0
770608,วังก์พง,Wang Phong,7706,ปราณบุรี,Pran Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.447,99.911,0
770609,เขาจ้าว,Khao Chao,7706,ปราณบุรี,Pran Buri,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.396,99.52,0
770701,หัวหิน,Hua Hin,7707,หัวหิน,Hua Hin,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.592,99.94,0
770702,หนองแก,Nong Kae,7707,หัวหิน,Hua Hin,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.502,99.958,0
770703,หินเหล็กไฟ,Hin Lek Fai,7707,หัวหิน,Hua Hin,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.592,99.862,0
770704,หนองพลับ,Nong Phlap,7707,หัวหิน,Hua Hin,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.53,99.704,0
770705,ทับใต้,Thap Tai,7707,หัวหิน,Hua Hin,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.516,99.863,0
770706,ห้วยสัตว์ใหญ่,Huai Sat Yai,7707,หัวหิน,Hua Hin,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.512,99.526,0
770707,บึงนคร,Bueng Nakhon,7707,หัวหิน,Hua Hin,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.403,99.655,0
770801,สามร้อยยอด,Sam Roi Yot,7708,สามร้อยยอด,Sam Roi Yot,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.266,99.946,0
770802,ศิลาลอย,Sila Loi,7708,สามร้อยยอด,Sam Roi Yot,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.309,99.56,0
770803,ไร่เก่า,Rai Kao,7708,สามร้อยยอด,Sam Roi Yot,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.252,99.706,0
770804,ศาลาลัย,Sala Lai,7708,สามร้อยยอด,Sam Roi Yot,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.271,99.593,0
770805,ไร่ใหม่,Rai Mai,7708,สามร้อยยอด,Sam Roi Yot,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.214,99.746,0
800101,ในเมือง,Nai Mueang,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.408,99.972,43678
800102,ท่าวัง,Tha Wang,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.449,99.961,17380
800103,คลัง,Khlang,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.434,99.966,17835
800106,ท่าไร่,Tha Rai,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.43,100.041,8177
800107,ปากนคร,Pak Nakhon,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.421,99.996,14884
800108,นาทราย,,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.479,99.932,6518
800112,กำแพงเซา,Kamphaeng Sao,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.401,99.868,9559
800113,ไชยมนตรี,Chai Montri,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.401,99.914,6544
800114,มะม่วงสองต้น,Mamuang Song Ton,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.397,99.952,5013
800115,นาเคียน,Na Khian,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.452,99.919,14001
800116,ท่างิ้ว,Tha Ngio,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.452,99.835,10627
800118,โพธิ์เสด็จ,Pho Sadet,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.428,99.92,34474
800119,บางจาก,Bang Chak,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.376,100.061,10832
800120,ปากพูน,Pak Phun,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.529,99.997,38635
800121,ท่าซัก,Tha Sak,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.51,100.032,11180
800122,ท่าเรือ,Tha Ruea,8001,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.321,100.013,21993
800201,พรหมโลก,Phrom Lok,8002,พรหมคีรี,Phrom Khiri,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.5,99.793,9167
800202,บ้านเกาะ,Ban Ko,8002,พรหมคีรี,Phrom Khiri,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.539,99.814,5180
800203,อินคีรี,In Khiri,8002,พรหมคีรี,Phrom Khiri,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.54,99.874,5791
800204,ทอนหงส์,Thon Hong,8002,พรหมคีรี,Phrom Khiri,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.58,99.776,11757
800205,นาเรียง,Na Riang,8002,พรหมคีรี,Phrom Khiri,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.504,99.866,5618
800301,เขาแก้ว,Khao Kaeo,8003,ลานสกา,Lan Saka,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.374,99.742,7620
800302,ลานสกา,Lan Saka,8003,ลานสกา,Lan Saka,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.305,99.771,5885
800303,ท่าดี,Tha Di,8003,ลานสกา,Lan Saka,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.443,99.804,7974
800304,กำโลน,Kamlon,8003,ลานสกา,Lan Saka,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.442,99.757,9125
800305,ขุนทะเล,Khun Thale,8003,ลานสกา,Lan Saka,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.344,99.848,10296
800401,ฉวาง,Chawang,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.397,99.501,8012
800403,ละอาย,La-Ai,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.472,99.632,11515
800404,นาแว,Na Wae,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.483,99.523,7372
800405,ไม้เรียง,Mai Riang,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.457,99.477,7821
800406,กะเปียด,Kapiat,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.519,99.46,4150
800407,นากะชะ,Na Kacha,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.415,99.476,4648
800409,ห้วยปริก,Huai Prik,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.569,99.44,6512
800410,ไสหร้า,Sai Ra,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.437,99.547,6956
800415,นาเขลียง,Na Khliang,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.533,99.5,2845
800416,จันดี,Chan Di,8004,ฉวาง,Chawang,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.391,99.554,7462
