TB_IDN,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06
810303,65.22,202.00,157.93,213.10,185.23,395.77,333.37,363.21,232.13,198.07,32.23,31.21,2.26,68.96,230.96,219.79,299.36,423.49,434.73,160.50,171.52,91.71,35.87,24.55,0.00,13.19,434.46,326.49,332.93,313.78,314.08,304.08,205.31,200.03,340.24,35.66,129.36,178.24,358.80,219.93,120.89,486.71,442.80,172.71,358.41,120.57,324.15,20.78,45.44,100.16,254.08,50.13
810303,65.22,202.00,157.93,213.10,185.23,395.77,333.37,363.21,232.13,198.07,32.23,31.21,2.26,68.96,230.96,219.79,299.36,423.49,434.73,160.50,171.52,91.71,35.87,24.55,0.00,13.19,434.46,326.49,332.93,313.78,314.08,304.08,205.31,200.03,340.24,35.66,129.36,178.24,358.80,219.93,120.89,486.71,442.80,172.71,358.41,120.57,324.15,20.78,45.44,100.16,254.08,50.13
810304,56.33,235.36,145.06,221.85,187.94,352.44,324.85,368.20,293.53,220.41,31.76,36.03,1.85,71.24,230.94,222.62,300.72,405.61,424.50,153.00,181.24,84.98,53.33,26.31,0.00,17.69,422.92,305.10,339.80,299.37,310.28,307.98,197.82,205.51,339.78,42.92,125.91,177.69,358.52,224.74,118.52,444.17,430.43,151.08,349.56,97.22,320.30,23.84,64.32,100.90,264.58,55.09
810304,56.33,235.36,145.06,221.85,187.94,352.44,324.85,368.20,293.53,220.41,31.76,36.03,1.85,71.24,230.94,222.62,300.72,405.61,424.50,153.00,181.24,84.98,53.33,26.31,0.00,17.69,422.92,305.10,339.80,299.37,310.28,307.98,197.82,205.51,339.78,42.92,125.91,177.69,358.52,224.74,118.52,444.17,430.43,151.08,349.56,97.22,320.30,23.84,64.32,100.90,264.58,55.09
810304,56.33,235.36,145.06,221.85,187.94,352.44,324.85,368.20,293.53,220.41,31.76,36.03,1.85,71.24,230.94,222.62,300.72,405.61,424.50,153.00,181.24,84.98,53.33,26.31,0.00,17.69,422.92,305.10,339.80,299.37,310.28,307.98,197.82,205.51,339.78,42.92,125.91,177.69,358.52,224.74,118.52,444.17,430.43,151.08,349.56,97.22,320.30,23.84,64.32,100.90,264.58,55.09
810305,56.21,191.75,163.02,223.37,183.57,454.60,327.17,371.93,225.78,260.19,32.12,32.09,2.39,62.01,244.62,230.81,318.98,431.43,425.21,153.12,167.97,117.76,30.82,25.40,0.00,10.19,457.50,326.70,346.50,347.64,307.29,308.36,213.57,197.88,388.92,37.37,124.66,165.38,372.15,274.61,115.00,491.17,437.62,176.57,361.97,121.21,374.49,25.86,45.19,97.59,268.94,51.13
810401,41.49,230.20,164.45,204.80,176.86,349.70,289.08,339.93,278.40,215.14,36.08,31.88,2.81,66.78,182.05,195.67,291.70,367.14,384.63,163.23,208.93,71.90,37.15,29.97,0.00,29.03,416.14,309.34,338.76,298.19,276.13,303.72,195.69,267.93,411.75,34.20,126.85,164.60,348.01,188.44,128.82,412.64,405.07,158.98,411.94,192.39,222.04,13.59,74.36,123.16,244.38,47.29
810402,44.09,224.04,164.07,193.17,172.69,313.95,291.05,341.99,250.09,234.70,36.88,23.71,1.17,66.68,171.80,197.05,300.27,363.99,391.30,179.40,206.20,67.12,39.92,33.28,0.00,36.64,360.70,277.58,320.53,272.20,276.33,307.57,206.08,279.74,410.45,54.86,115.33,170.39,327.21,193.52,117.82,409.47,409.42,161.20,412.93,110.95,212.32,11.43,58.41,128.32,253.90,47.77
810403,90.26,428.98,298.50,407.60,343.25,680.42,605.81,720.16,450.38,396.19,56.11,59.03,7.04,133.85,428.46,411.08,595.49,787.72,771.24,319.72,361.91,104.03,64.33,51.55,0.00,75.65,792.66,560.47,664.64,605.35,524.91,594.12,382.83,471.51,702.41,61.30,247.66,331.49,668.80,427.97,221.49,866.79,847.24,290.56,780.04,172.94,439.82,35.35,135.31,212.81,508.07,87.72
810404,41.78,225.94,141.62,201.20,163.78,333.79,359.72,377.80,225.56,188.41,29.72,28.75,1.74,56.60,235.34,216.52,298.57,386.00,375.59,158.32,172.45,50.93,32.27,25.39,0.00,23.60,386.89,264.66,331.51,291.16,250.12,295.80,192.17,236.04,334.22,34.92,134.49,165.85,333.16,217.90,112.09,420.45,406.54,153.45,394.57,81.63,177.95,11.27,50.45,111.51,253.79,41.05
810405,40.68,239.14,146.69,207.64,173.85,338.29,306.47,374.10,224.27,187.49,32.18,32.51,3.31,66.75,198.82,211.07,294.47,407.30,386.10,150.21,184.22,49.89,30.44,26.75,0.00,46.33,406.84,275.00,338.24,294.49,280.01,297.11,194.42,231.22,363.91,30.09,129.47,182.96,352.09,209.52,109.48,441.17,424.15,150.71,378.12,84.53,194.93,11.84,59.43,106.73,261.54,42.03
810406,68.08,189.31,172.05,181.42,159.96,263.62,246.79,323.04,308.46,335.66,53.02,12.64,2.04,88.31,195.37,167.59,258.75,325.00,365.91,186.59,237.36,146.85,48.83,30.76,0.00,51.15,336.36,249.00,336.23,221.33,244.90,296.37,235.92,343.19,454.25,80.56,100.89,158.70,290.00,177.23,123.28,369.40,334.61,146.39,482.70,169.72,275.32,9.18,69.64,132.87,225.77,57.54
810407,107.81,337.40,361.54,372.07,329.91,490.55,503.17,661.55,599.76,648.82,117.13,26.44,2.47,161.36,361.22,326.72,496.17,666.68,748.08,379.22,490.84,324.71,98.21,58.82,0.00,68.34,659.80,518.33,688.35,451.25,514.66,616.72,464.54,701.19,917.41,96.52,209.02,281.31,612.05,380.72,256.74,714.64,649.77,311.09,952.03,321.53,654.12,23.54,133.68,271.57,452.32,119.69
810501,52.59,160.48,198.01,264.65,216.04,309.29,288.45,395.41,274.45,165.94,38.31,16.14,2.35,130.22,163.27,238.87,268.62,427.62,456.17,143.46,160.86,117.51,55.43,32.01,2.54,97.25,489.25,377.93,340.90,303.14,427.56,442.91,229.82,130.01,315.49,53.02,94.37,154.38,365.86,209.17,178.86,409.42,387.14,227.03,270.02,123.49,236.99,21.17,117.09,147.40,266.83,98.57
810501,49.52,160.62,178.19,256.65,222.84,303.43,280.63,389.38,287.93,210.18,36.84,15.35,1.90,93.74,158.73,223.65,263.56,443.19,462.15,146.93,172.26,110.92,52.24,33.94,1.69,15.05,505.84,369.26,330.23,312.93,453.04,441.34,228.57,122.47,288.09,63.94,90.72,155.16,376.34,236.33,180.99,384.73,382.76,220.04,279.39,120.10,269.76,21.96,105.10,137.94,270.90,97.90
810502,98.75,317.47,364.22,525.05,446.40,603.42,567.67,774.19,584.05,390.50,73.48,30.76,3.69,190.71,316.32,464.67,536.90,879.17,940.58,282.58,340.79,228.90,103.44,76.26,2.20,38.87,1002.61,750.85,658.61,626.10,914.61,899.39,427.46,248.24,611.25,109.89,184.12,326.77,754.98,474.65,366.53,775.35,777.63,460.43,546.14,249.45,544.67,48.98,216.30,292.19,525.19,198.51
810502,98.75,317.47,364.22,525.05,446.40,603.42,567.67,774.19,584.05,390.50,73.48,30.76,3.69,190.71,316.32,464.67,536.90,879.17,940.58,282.58,340.79,228.90,103.44,76.26,2.20,38.87,1002.61,750.85,658.61,626.10,914.61,899.39,427.46,248.24,611.25,109.89,184.12,326.77,754.98,474.65,366.53,775.35,777.63,460.43,546.14,249.45,544.67,48.98,216.30,292.19,525.19,198.51
810503,63.50,151.90,214.38,274.86,246.60,331.56,302.45,383.08,307.60,183.72,38.85,18.17,2.48,132.18,208.14,237.17,292.60,413.55,469.10,203.15,200.57,125.18,51.84,35.10,0.89,49.75,516.81,410.44,355.77,310.30,511.45,530.32,224.46,177.57,309.76,50.98,112.41,153.51,452.25,246.02,223.15,385.32,424.40,243.85,269.49,156.57,257.47,22.66,109.77,213.06,299.77,127.87
810503,63.50,151.90,214.38,274.86,246.60,331.56,302.45,383.08,307.60,183.72,38.85,18.17,2.48,132.18,208.14,237.17,292.60,413.55,469.10,203.15,200.57,125.18,51.84,35.10,0.89,49.75,516.81,410.44,355.77,310.30,511.45,530.32,224.46,177.57,309.76,50.98,112.41,153.51,452.25,246.02,223.15,385.32,424.40,243.85,269.49,156.57,257.47,22.66,109.77,213.06,299.77,127.87
810504,50.10,170.63,223.15,256.66,216.82,313.60,287.67,403.55,269.61,182.85,46.32,16.41,1.74,118.92,173.18,233.14,273.52,416.12,448.96,155.53,163.29,125.50,56.32,40.28,0.25,67.49,474.08,369.97,349.75,309.80,422.36,434.24,203.70,140.85,324.65,48.36,95.07,138.02,370.80,213.27,176.20,386.20,412.28,231.85,272.56,135.70,239.24,25.78,91.75,161.10,284.01,103.21
810505,46.55,166.39,202.41,251.83,234.34,275.25,283.26,385.69,277.67,192.85,37.07,15.82,2.01,97.33,160.67,228.53,272.50,416.09,453.91,143.96,162.66,104.27,60.27,32.58,1.05,23.54,493.89,369.58,345.84,310.84,434.74,438.89,195.13,121.43,291.27,70.73,91.75,147.92,374.28,208.38,171.25,397.18,384.11,224.31,278.73,128.78,224.84,25.31,88.01,146.39,295.83,97.69
810506,34.02,151.79,206.79,269.97,235.69,344.90,299.92,397.05,288.27,155.81,34.23,17.39,5.64,131.51,189.44,233.22,278.95,504.07,463.36,159.17,164.49,120.68,75.09,34.78,2.72,81.15,497.88,395.29,329.28,318.18,464.05,467.22,203.65,150.53,330.68,51.10,103.98,139.71,382.79,232.06,197.00,377.35,427.62,236.02,270.55,126.20,250.41,30.00,112.24,173.26,276.82,111.64
810507,34.02,151.79,206.79,269.97,235.69,344.90,299.92,397.05,288.27,155.81,34.23,17.39,5.64,131.51,189.44,233.22,278.95,504.07,463.36,159.17,164.49,120.68,75.09,34.78,2.72,81.15,497.88,395.29,329.28,318.18,464.05,467.22,203.65,150.53,330.68,51.10,103.98,139.71,382.79,232.06,197.00,377.35,427.62,236.02,270.55,126.20,250.41,30.00,112.24,173.26,276.82,111.64
810508,50.10,170.63,223.15,256.66,216.82,313.60,287.67,403.55,269.61,182.85,46.32,16.41,1.74,118.92,173.18,233.14,273.52,416.12,448.96,155.53,163.29,125.50,56.32,40.28,0.25,67.49,474.08,369.97,349.75,309.80,422.36,434.24,203.70,140.85,324.65,48.36,95.07,138.02,370.80,213.27,176.20,386.20,412.28,231.85,272.56,135.70,239.24,25.78,91.75,161.10,284.01,103.21
810509,52.59,160.48,198.01,264.65,216.04,309.29,288.45,395.41,274.45,165.94,38.31,16.14,2.35,130.22,163.27,238.87,268.62,427.62,456.17,143.46,160.86,117.51,55.43,32.01,2.54,97.25,489.25,377.93,340.90,303.14,427.56,442.91,229.82,130.01,315.49,53.02,94.37,154.38,365.86,209.17,178.86,409.42,387.14,227.03,270.02,123.49,236.99,21.17,117.09,147.40,266.83,98.57
810510,49.23,156.85,186.03,268.40,223.56,300.00,287.03,384.81,296.12,180.33,36.64,15.40,1.79,96.97,157.59,241.01,273.33,435.98,478.43,135.65,168.52,117.98,51.20,42.32,0.51,23.83,496.77,381.58,328.39,313.17,461.57,458.05,198.89,125.77,323.15,45.95,93.40,171.60,378.64,238.32,185.54,390.62,394.87,240.39,266.75,129.35,274.91,27.02,111.20,154.25,254.29,100.61
810511,49.52,160.62,178.19,256.65,222.84,303.43,280.63,389.38,287.93,210.18,36.84,15.35,1.90,93.74,158.73,223.65,263.56,443.19,462.15,146.93,172.26,110.92,52.24,33.94,1.69,15.05,505.84,369.26,330.23,312.93,453.04,441.34,228.57,122.47,288.09,63.94,90.72,155.16,376.34,236.33,180.99,384.73,382.76,220.04,279.39,120.10,269.76,21.96,105.10,137.94,270.90,97.90
810512,49.52,160.62,178.19,256.65,222.84,303.43,280.63,389.38,287.93,210.18,36.84,15.35,1.90,93.74,158.73,223.65,263.56,443.19,462.15,146.93,172.26,110.92,52.24,33.94,1.69,15.05,505.84,369.26,330.23,312.93,453.04,441.34,228.57,122.47,288.09,63.94,90.72,155.16,376.34,236.33,180.99,384.73,382.76,220.04,279.39,120.10,269.76,21.96,105.10,137.94,270.90,97.90
810513,49.52,160.62,178.19,256.65,222.84,303.43,280.63,389.38,287.93,210.18,36.84,15.35,1.90,93.74,158.73,223.65,263.56,443.19,462.15,146.93,172.26,110.92,52.24,33.94,1.69,15.05,505.84,369.26,330.23,312.93,453.04,441.34,228.57,122.47,288.09,63.94,90.72,155.16,376.34,236.33,180.99,384.73,382.76,220.04,279.39,120.10,269.76,21.96,105.10,137.94,270.90,97.90
810513,49.52,160.62,178.19,256.65,222.84,303.43,280.63,389.38,287.93,210.18,36.84,15.35,1.90,93.74,158.73,223.65,263.56,443.19,462.15,146.93,172.26,110.92,52.24,33.94,1.69,15.05,505.84,369.26,330.23,312.93,453.04,441.34,228.57,122.47,288.09,63.94,90.72,155.16,376.34,236.33,180.99,384.73,382.76,220.04,279.39,120.10,269.76,21.96,105.10,137.94,270.90,97.90
810513,49.52,160.62,178.19,256.65,222.84,303.43,280.63,389.38,287.93,210.18,36.84,15.35,1.90,93.74,158.73,223.65,263.56,443.19,462.15,146.93,172.26,110.92,52.24,33.94,1.69,15.05,505.84,369.26,330.23,312.93,453.04,441.34,228.57,122.47,288.09,63.94,90.72,155.16,376.34,236.33,180.99,384.73,382.76,220.04,279.39,120.10,269.76,21.96,105.10,137.94,270.90,97.90
810516,46.55,166.39,202.41,251.83,234.34,275.25,283.26,385.69,277.67,192.85,37.07,15.82,2.01,97.33,160.67,228.53,272.50,416.09,453.91,143.96,162.66,104.27,60.27,32.58,1.05,23.54,493.89,369.58,345.84,310.84,434.74,438.89,195.13,121.43,291.27,70.73,91.75,147.92,374.28,208.38,171.25,397.18,384.11,224.31,278.73,128.78,224.84,25.31,88.01,146.39,295.83,97.69
810517,46.55,166.39,202.41,251.83,234.34,275.25,283.26,385.69,277.67,192.85,37.07,15.82,2.01,97.33,160.67,228.53,272.50,416.09,453.91,143.96,162.66,104.27,60.27,32.58,1.05,23.54,493.89,369.58,345.84,310.84,434.74,438.89,195.13,121.43,291.27,70.73,91.75,147.92,374.28,208.38,171.25,397.18,384.11,224.31,278.73,128.78,224.84,25.31,88.01,146.39,295.83,97.69
810601,165.06,294.96,483.80,528.30,490.37,634.03,626.14,743.70,597.69,386.87,69.49,38.44,5.59,346.25,411.41,466.68,586.21,811.98,916.89,428.92,401.84,267.66,100.25,72.85,8.94,61.06,973.05,802.38,755.11,624.95,993.65,1035.73,414.87,400.33,646.37,96.03,236.60,269.89,916.16,524.55,457.27,699.96,883.67,488.74,560.87,366.24,396.00,60.73,225.08,427.32,586.16,257.25
810602,104.62,148.66,241.70,262.41,242.27,316.19,312.54,390.69,292.43,195.22,42.97,18.96,2.67,106.61,195.50,245.96,289.03,408.12,452.79,209.44,211.09,124.17,49.23,43.76,1.85,31.99,486.50,398.84,367.43,324.40,497.85,520.60,213.04,196.78,345.40,48.86,116.60,137.44,467.33,265.06,226.15,359.20,451.54,233.84,279.52,218.13,221.34,31.40,145.78,206.68,294.95,127.44
810603,45.50,140.49,227.65,262.40,254.22,310.60,301.92,371.52,300.03,165.97,33.35,18.75,2.76,121.45,201.48,220.73,294.05,477.72,472.57,222.90,172.86,136.49,102.53,29.00,1.99,28.45,508.04,420.05,360.66,308.10,494.02,536.15,207.82,191.54,289.26,54.08,121.52,131.70,453.84,248.54,231.20,392.03,436.05,223.23,255.22,135.03,199.52,29.61,91.71,218.52,307.96,128.16
810604,51.82,167.04,210.17,260.23,228.08,348.44,297.06,402.63,282.03,156.81,35.98,17.14,2.65,130.24,187.61,236.21,274.74,424.53,455.37,180.52,181.46,128.74,59.47,47.65,1.88,49.29,478.38,393.19,345.84,318.03,469.76,470.84,200.23,163.64,329.46,43.25,100.37,145.87,393.34,233.23,194.94,381.26,455.44,223.17,274.69,114.03,248.90,32.25,111.02,185.45,285.35,105.92
810701,41.16,234.94,170.28,190.53,164.74,318.36,285.87,345.77,259.17,209.00,37.58,18.95,1.51,59.72,187.83,190.74,314.23,386.50,358.24,177.45,205.25,76.74,44.43,53.47,0.00,26.76,348.95,273.38,308.81,274.38,275.61,321.74,218.76,296.61,443.31,44.30,117.52,164.21,329.57,192.04,121.17,382.59,378.80,154.22,438.88,110.01,196.88,10.99,60.71,131.74,244.78,47.36
810702,53.95,143.32,180.34,178.13,154.86,248.32,281.69,324.12,346.08,290.32,38.98,8.18,0.73,64.49,169.01,160.17,227.45,284.92,324.66,194.78,275.28,91.37,53.55,34.51,0.01,32.68,283.52,238.35,323.55,196.12,241.24,296.56,234.49,391.51,528.68,50.76,85.77,136.09,254.78,167.75,129.51,301.13,305.46,138.32,502.68,177.27,228.06,8.19,70.71,125.29,205.65,59.42
810703,68.08,189.31,172.05,181.42,159.96,263.62,246.79,323.04,308.46,335.66,53.02,12.64,2.04,88.31,195.37,167.59,258.75,325.00,365.91,186.59,237.36,146.85,48.83,30.76,0.00,51.15,336.36,249.00,336.23,221.33,244.90,296.37,235.92,343.19,454.25,80.56,100.89,158.70,290.00,177.23,123.28,369.40,334.61,146.39,482.70,169.72,275.32,9.18,69.64,132.87,225.77,57.54
810704,57.89,173.34,192.64,184.00,163.53,261.05,243.26,323.43,315.99,319.99,39.16,12.50,1.70,65.44,202.10,163.98,254.86,312.84,344.88,185.94,251.06,138.82,61.67,31.87,0.01,38.72,319.12,252.32,311.73,226.95,247.41,316.50,250.22,368.90,512.20,40.05,101.47,160.95,288.25,190.40,124.85,327.54,335.59,150.05,504.34,198.82,231.26,9.33,70.25,120.23,220.54,56.71
8108,56.33,235.36,145.06,221.85,187.94,352.44,324.85,368.20,293.53,220.41,31.76,36.03,1.85,71.24,230.94,222.62,300.72,405.61,424.50,153.00,181.24,84.98,53.33,26.31,0.00,17.69,422.92,305.10,339.80,299.37,310.28,307.98,197.82,205.51,339.78,42.92,125.91,177.69,358.52,224.74,118.52,444.17,430.43,151.08,349.56,97.22,320.30,23.84,64.32,100.90,264.58,55.09
810801,100.93,250.89,190.68,241.93,231.89,307.28,312.81,401.66,291.78,313.08,37.88,17.72,0.55,114.12,179.73,220.69,314.53,414.76,436.18,218.76,220.81,139.04,54.03,29.29,0.00,7.47,447.67,362.12,359.43,312.58,379.08,382.86,239.98,197.34,354.03,72.13,94.82,144.09,391.90,235.55,169.22,403.37,451.56,241.40,364.79,108.90,209.97,11.95,67.70,135.97,249.80,79.10
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810802,46.07,233.74,148.97,228.78,204.07,373.35,342.37,401.64,239.05,213.46,26.86,28.86,1.05,77.79,200.24,241.88,292.72,403.69,449.90,185.14,171.20,134.80,63.48,29.39,0.00,15.99,448.08,330.93,331.38,327.84,335.02,354.34,246.79,140.39,320.77,53.73,123.02,129.61,341.84,213.15,121.71,433.99,408.07,180.56,294.15,90.30,200.76,23.23,50.47,104.92,263.86,66.31
810803,84.07,246.73,186.45,227.17,194.60,354.22,299.85,373.63,269.69,246.85,36.25,39.32,1.09,67.56,208.88,205.00,295.93,446.16,428.91,159.82,223.86,106.22,48.94,28.75,0.00,19.20,432.98,328.86,338.12,328.64,314.69,345.33,202.89,229.96,410.09,47.10,112.94,200.97,363.64,230.37,139.44,460.58,453.07,166.45,365.10,113.24,285.61,27.65,87.03,134.54,288.67,59.38
810803,84.07,246.73,186.45,227.17,194.60,354.22,299.85,373.63,269.69,246.85,36.25,39.32,1.09,67.56,208.88,205.00,295.93,446.16,428.91,159.82,223.86,106.22,48.94,28.75,0.00,19.20,432.98,328.86,338.12,328.64,314.69,345.33,202.89,229.96,410.09,47.10,112.94,200.97,363.64,230.37,139.44,460.58,453.07,166.45,365.10,113.24,285.61,27.65,87.03,134.54,288.67,59.38
810804,100.93,250.89,190.68,241.93,231.89,307.28,312.81,401.66,291.78,313.08,37.88,17.72,0.55,114.12,179.73,220.69,314.53,414.76,436.18,218.76,220.81,139.04,54.03,29.29,0.00,7.47,447.67,362.12,359.43,312.58,379.08,382.86,239.98,197.34,354.03,72.13,94.82,144.09,391.90,235.55,169.22,403.37,451.56,241.40,364.79,108.90,209.97,11.95,67.70,135.97,249.80,79.10
810805,80.12,211.69,178.92,209.84,189.55,283.21,286.57,370.29,310.23,361.88,90.12,16.64,0.59,103.63,207.47,185.74,285.61,363.31,401.83,193.06,223.79,199.85,93.82,32.89,0.00,19.56,396.08,288.89,372.10,271.67,315.16,330.91,246.75,330.75,417.76,61.12,100.21,209.08,401.93,231.34,146.08,398.95,359.92,179.12,450.85,140.27,420.39,11.96,73.71,137.90,262.17,63.39
810806,75.53,254.88,168.04,235.56,232.33,347.57,316.61,438.98,323.91,303.67,42.58,26.36,1.29,126.31,203.33,246.87,304.43,398.51,444.45,194.89,224.30,149.29,111.90,34.24,0.00,83.76,459.20,336.88,322.21,326.34,372.91,398.00,258.33,155.07,342.71,64.68,117.18,171.45,356.02,220.29,152.11,439.50,444.05,198.78,305.83,102.56,234.67,18.27,70.39,128.79,288.69,68.27
810807,80.12,211.69,178.92,209.84,189.55,283.21,286.57,370.29,310.23,361.88,90.12,16.64,0.59,103.63,207.47,185.74,285.61,363.31,401.83,193.06,223.79,199.85,93.82,32.89,0.00,19.56,396.08,288.89,372.10,271.67,315.16,330.91,246.75,330.75,417.76,61.12,100.21,209.08,401.93,231.34,146.08,398.95,359.92,179.12,450.85,140.27,420.39,11.96,73.71,137.90,262.17,63.39
810808,69.35,173.25,184.18,201.68,172.84,251.51,256.79,357.18,289.27,295.04,76.28,14.34,0.68,99.36,169.26,182.03,250.45,347.97,412.11,173.43,222.12,200.00,50.66,34.22,5.48,23.99,377.82,304.79,349.63,247.41,302.12,344.38,259.40,345.40,453.99,74.10,91.49,157.32,325.84,181.88,141.80,397.37,332.12,181.16,442.17,145.29,379.73,12.20,97.92,127.94,246.58,69.17
810818,56.33,235.36,145.06,221.85,187.94,352.44,324.85,368.20,293.53,220.41,31.76,36.03,1.85,71.24,230.94,222.62,300.72,405.61,424.50,153.00,181.24,84.98,53.33,26.31,0.00,17.69,422.92,305.10,339.80,299.37,310.28,307.98,197.82,205.51,339.78,42.92,125.91,177.69,358.52,224.74,118.52,444.17,430.43,151.08,349.56,97.22,320.30,23.84,64.32,100.90,264.58,55.09
