date,addrcode,province,district,subdist,village,hi,ci,bi,province_EN,district_EN,subdist_EN
2011-11-01,800703,นครศรีธรรมราช,ชะอวด,ท่าประจะ,สี่แยก,15,4.36,30,Nakhon Si Thammarat,Cha-uat,Tha Pracha
2011-11-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,วังหอน,15,4.69,25,Nakhon Si Thammarat,Cha-uat,Wang Ang
2011-10-01,810702,กระบี่,ลำทับ,ดินอุดม,ป่าใหม่,2.5,0.39,2.5,Krabi,Lam Thap,Din Udom
2011-10-01,810703,กระบี่,ลำทับ,ทุ่งไทรทอง,ทุ่งทับควาย,5,0.83,5,Krabi,Lam Thap,Thung Sai Thong
2011-10-01,810703,กระบี่,ลำทับ,ทุ่งไทรทอง,เกาะไทร,10,1.62,10,Krabi,Lam Thap,Thung Sai Thong
2011-10-01,810703,กระบี่,ลำทับ,ทุ่งไทรทอง,บางบอนใต้,5,0.82,5,Krabi,Lam Thap,Thung Sai Thong
2011-10-01,810701,กระบี่,ลำทับ,ลำทับ,นาพรุ,2.5,0.38,2.5,Krabi,Lam Thap,Lam Thap
2011-10-01,800710,นครศรีธรรมราช,ชะอวด,เขาพระทอง,เขากอย,15,0.57,2.5,Nakhon Si Thammarat,Cha-uat,Khao Phra Thong
2011-10-01,800703,นครศรีธรรมราช,ชะอวด,ท่าประจะ,สี่แยก,12.5,4.07,30,Nakhon Si Thammarat,Cha-uat,Tha Pracha
2011-10-01,800911,นครศรีธรรมราช,ทุ่งสง,ถ้ำใหญ่,ไสใหญ่,32.5,12.04,97.5,Nakhon Si Thammarat,Thung Song,Tham Yai
2011-10-01,800911,นครศรีธรรมราช,ทุ่งสง,ถ้ำใหญ่,ไร่ควน,37.5,11.31,112.5,Nakhon Si Thammarat,Thung Song,Tham Yai
2011-09-01,810401,กระบี่,คลองท่อม,คลองท่อมใต้,เหนือ,7.5,1.81,7.5,Krabi,Khlong Thom,Khlong Thom Tai
2011-09-01,810401,กระบี่,คลองท่อม,คลองท่อมใต้,นาใน,10,2.38,10,Krabi,Khlong Thom,Khlong Thom Tai
2011-09-01,810401,กระบี่,คลองท่อม,คลองท่อมใต้,หน้าค่าย,7.5,1.76,7.5,Krabi,Khlong Thom,Khlong Thom Tai
2011-09-01,810403,กระบี่,คลองท่อม,คลองพน,คลองพน,10,2.37,10,Krabi,Khlong Thom,Khlong Phon
2011-09-01,810403,กระบี่,คลองท่อม,คลองพน,ดินนา,10,2.5,10,Krabi,Khlong Thom,Khlong Phon
2011-09-01,810403,กระบี่,คลองท่อม,คลองพน,คลองไครใต้,7.5,1.78,7.5,Krabi,Khlong Thom,Khlong Phon
2011-09-01,810405,กระบี่,คลองท่อม,ห้วยน้ำขาว,ห้วยน้ำขาว,7.5,1.81,7.5,Krabi,Khlong Thom,Huai Nam Khao
2011-09-01,810405,กระบี่,คลองท่อม,ห้วยน้ำขาว,ห้วยน้ำขาว,10,2.41,10,Krabi,Khlong Thom,Huai Nam Khao
2011-09-01,810703,กระบี่,ลำทับ,ทุ่งไทรทอง,ทุ่งทับควาย,0,0,0,Krabi,Lam Thap,Thung Sai Thong
2011-09-01,810703,กระบี่,ลำทับ,ทุ่งไทรทอง,บางบอนใต้,5,0.81,5,Krabi,Lam Thap,Thung Sai Thong
2011-09-01,810701,กระบี่,ลำทับ,ลำทับ,นาพรุ,5,0.75,5,Krabi,Lam Thap,Lam Thap
2011-09-01,800406,นครศรีธรรมราช,ฉวาง,กะเปียด,กะเปียด,30,3.01,30,Nakhon Si Thammarat,Chawang,Kapiat
2011-09-01,800406,นครศรีธรรมราช,ฉวาง,กะเปียด,คลองขัน,25,2.75,25,Nakhon Si Thammarat,Chawang,Kapiat
2011-09-01,800404,นครศรีธรรมราช,ฉวาง,นาแว,ควนสวรรค์,42.5,4.16,42.5,Nakhon Si Thammarat,Chawang,Na Wae
2011-09-01,800404,นครศรีธรรมราช,ฉวาง,นาแว,ควนยูง,37.5,4.23,37.5,Nakhon Si Thammarat,Chawang,Na Wae
2011-09-01,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,เกาะขันธ์,7.5,1.61,13.75,Nakhon Si Thammarat,Cha-uat,Ko Khan
2011-09-01,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,เกาะขันธ์,6.25,1.23,10,Nakhon Si Thammarat,Cha-uat,Ko Khan
2011-09-01,800710,นครศรีธรรมราช,ชะอวด,เขาพระทอง,เขาพระทอง,9.17,2.11,15,Nakhon Si Thammarat,Cha-uat,Khao Phra Thong
2011-09-01,800703,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ท่าประจะ,7.5,2,15,Nakhon Si Thammarat,Cha-uat,Tha Pracha
2011-09-01,800706,นครศรีธรรมราช,ชะอวด,บ้านตูล,บ้านตูล,7.5,1.72,13.75,Nakhon Si Thammarat,Cha-uat,Ban Tun
2011-09-01,800706,นครศรีธรรมราช,ชะอวด,บ้านตูล,บ้านตูล,8.75,1.89,15,Nakhon Si Thammarat,Cha-uat,Ban Tun
2011-09-01,800706,นครศรีธรรมราช,ชะอวด,บ้านตูล,บ้านตูล,10,2.47,20,Nakhon Si Thammarat,Cha-uat,Ban Tun
2011-09-01,800904,นครศรีธรรมราช,ทุ่งสง,ควนกรด,ทุ่งชน,17.5,7.2,65,Nakhon Si Thammarat,Thung Song,Khuan Krot
2011-09-01,800904,นครศรีธรรมราช,ทุ่งสง,ควนกรด,ทุ่งชน,20,3.77,20,Nakhon Si Thammarat,Thung Song,Khuan Krot
2011-09-01,800904,นครศรีธรรมราช,ทุ่งสง,ควนกรด,แม่น้ำ,22.5,8.45,60,Nakhon Si Thammarat,Thung Song,Khuan Krot
2011-09-01,800909,นครศรีธรรมราช,ทุ่งสง,ที่วัง,ที่วัง,17.5,4.43,22.5,Nakhon Si Thammarat,Thung Song,Thi Wang
2011-09-01,800905,นครศรีธรรมราช,ทุ่งสง,นาไม้ไผ่,นาไม้ไผ่,22.5,4.11,22.5,Nakhon Si Thammarat,Thung Song,Na Mai Phai
2011-09-01,800905,นครศรีธรรมราช,ทุ่งสง,นาไม้ไผ่,นาไม้ไผ่,22.5,4.76,22.5,Nakhon Si Thammarat,Thung Song,Na Mai Phai
2011-09-01,800905,นครศรีธรรมราช,ทุ่งสง,นาไม้ไผ่,บ้านหน้าเขา,27.5,10.86,95,Nakhon Si Thammarat,Thung Song,Na Mai Phai
2011-09-01,801701,นครศรีธรรมราช,บางขัน,บางขัน,บางขัน,12.5,3.46,25,Nakhon Si Thammarat,Bang Khan,Bang Khan
2011-09-01,801704,นครศรีธรรมราช,บางขัน,บ้านนิคม,บ้านนิคม,10,3.72,27.5,Nakhon Si Thammarat,Bang Khan,Ban Nikhom
2011-09-01,801704,นครศรีธรรมราช,บางขัน,บ้านนิคม,บ้านนิคม,12.5,13.44,102.5,Nakhon Si Thammarat,Bang Khan,Ban Nikhom
2011-09-01,801704,นครศรีธรรมราช,บางขัน,บ้านนิคม,บ้านนิคม,10,2.33,15,Nakhon Si Thammarat,Bang Khan,Ban Nikhom
2011-09-01,801704,นครศรีธรรมราช,บางขัน,บ้านนิคม,บ้านนิคม,12.5,3.38,25,Nakhon Si Thammarat,Bang Khan,Ban Nikhom
2011-09-01,801702,นครศรีธรรมราช,บางขัน,บ้านลำนาว,บ้านลำนาว,7.5,2.65,20,Nakhon Si Thammarat,Bang Khan,Ban Lamnao
2011-09-01,801702,นครศรีธรรมราช,บางขัน,บ้านลำนาว,บ้านลำนาว,10,2.7,20,Nakhon Si Thammarat,Bang Khan,Ban Lamnao
2011-09-01,801702,นครศรีธรรมราช,บางขัน,บ้านลำนาว,บ้านลำนาว,7.5,2.65,20,Nakhon Si Thammarat,Bang Khan,Ban Lamnao
2011-09-01,801702,นครศรีธรรมราช,บางขัน,บ้านลำนาว,บ้านลำนาว,10,2.7,20,Nakhon Si Thammarat,Bang Khan,Ban Lamnao
2011-08-01,810115,กระบี่,เมืองกระบี่,ไสไทย,ไสไทย,4,1.09,4,Krabi,Mueang Krabi,Sai Thai
2011-08-01,810808,กระบี่,เหนือคลอง,ห้วยยูง,ห้วยยูง,6,0.41,3,Krabi,Nuea Khlong,Huai Yung
2011-08-01,710612,กาญจนบุรี,ท่าม่วง,รางสาลี่,สระกลอย,42,8.45,84,Kanchanaburi,Tha Muang,Rang Sali
2011-08-01,710613,กาญจนบุรี,ท่าม่วง,หนองตากยา,หนองตากยา,68,18.76,176,Kanchanaburi,Tha Muang,Nong Tak Ya
2011-08-01,710202,กาญจนบุรี,ไทรโยค,ท่าเสา,ท่าเสา,30,5.68,50,Kanchanaburi,Sai Yok,Tha Sao
2011-08-01,730307,นครปฐม,นครชัยศรี,ขุนแก้ว,ขุนแก้ว,10,2.6,16,Nakhon Pathom,Nakhon Chai Si,Khun Kaeo
2011-08-01,730701,นครปฐม,พุทธมณฑล,ศาลายา,ศาลายา,4,4.62,29,Nakhon Pathom,Phutthamonthon,Sala Ya
2011-08-01,730608,นครปฐม,สามพราน,ไร่ขิง,ไร่ขิง,0,0,0,Nakhon Pathom,Sam Phran,Rai Khing
2011-08-01,800404,นครศรีธรรมราช,ฉวาง,นาแว,ควนยูง,7.5,3,25,Nakhon Si Thammarat,Chawang,Na Wae
2011-08-01,800903,นครศรีธรรมราช,ทุ่งสง,หนองหงส์,หนองหงส์,4,1.33,10,Nakhon Si Thammarat,Thung Song,Nong Hong
2011-08-01,802004,นครศรีธรรมราช,พระพรหม,ช้างซ้าย,ช้างซ้าย,6.43,0.72,3.57,Nakhon Si Thammarat,Phra Phrom,Chang Sai
2011-08-01,800120,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ปากพูน,ท่าแพ,5,0.83,6,Nakhon Si Thammarat,Mueang Nakhon Si Thammarat,Pak Phun
2011-08-01,700405,ราชบุรี,ดำเนินสะดวก,ดอนกรวย,ดอนกรวย,0,0,0,Ratchaburi,Damnoen Saduak,Don Kruai
2011-08-01,700602,ราชบุรี,บางแพ,วังเย็น,วังเย็น,5,0.62,5,Ratchaburi,Bang Phae,Wang Yen
2011-08-01,700504,ราชบุรี,บ้านโป่ง,ปากแรต,ปากแรต,28,3.75,36,Ratchaburi,Ban Pong,Pak Raet
2011-08-01,700701,ราชบุรี,โพธาราม,โพธาราม,โพธาราม,22,4.5,25,Ratchaburi,Photharam,Photharam
2011-08-01,700103,ราชบุรี,เมืองราชบุรี,ดอนตะโก,ดอนตะโก,0,0,0,Ratchaburi,Mueang Ratchaburi,Don Tako
2011-08-01,740209,สมุทรสาคร,กระทุ่มแบน,แคราย,แคราย,20,4.87,19,Samut Sakhon,Krathum Baen,Khae Rai
2011-08-01,740304,สมุทรสาคร,บ้านแพ้ว,โรงเข้,โรงเข้,2,0.35,2,Samut Sakhon,Ban Phaeo,Rong Khe
2011-08-01,720712,สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,ทุ่งคอก,18,2.52,24,Suphan Buri,Song Phi Nong,Thung Khok
2011-08-01,720712,สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,ปากคอก,14,2.03,20,Suphan Buri,Song Phi Nong,Thung Khok
2011-07-01,810403,กระบี่,คลองท่อม,คลองพน,ดินนา,10,2.4,10,Krabi,Khlong Thom,Khlong Phon
