"","Subdistrict_Code","Year","Week","NumberCases"
"16080","104504",2016,33,2
"16081","104601",2016,29,1
"16082","104601",2016,2,3
"16083","104601",2016,40,1
"16084","104601",2016,8,1
"16085","104601",2016,16,2
"16086","104602",2016,8,1
"16087","104603",2016,26,1
"16088","104603",2016,52,1
"16089","104603",2016,44,2
"16090","104603",2016,34,1
"16091","104604",2016,21,1
"16092","104604",2016,6,2
"16093","104605",2016,31,1
"16094","104605",2016,46,1
"16095","104701",2016,13,1
"16096","104701",2016,41,1
"16097","104901",2016,45,1
"16098","105001",2016,50,5
"16099","105001",2016,39,1
"16100","105001",2016,11,1
"16101","105001",2016,42,1
"16102","105001",2016,17,2
"16103","105001",2016,51,2
"16104","100302",2016,15,1
"16105","100306",2016,15,1
"16106","100905",2016,6,1
"16107","101503",2016,15,1
"16108","101503",2016,21,1
"16109","101505",2016,15,1
"16110","101505",2016,13,1
"16111","101802",2016,29,1
"16112","102005",2016,15,1
"16113","102206",2016,1,1
"16114","103501",2016,35,1
"16115","103501",2016,15,3
"16116","103502",2016,16,1
"16117","103502",2016,13,1
"16118","103801",2016,11,2
"16119","100202",2016,7,1
"16120","100204",2016,4,1
"16121","100302",2016,27,1
"16122","100303",2016,35,1
"16123","100306",2016,25,3
"16124","100307",2016,46,1
"16125","100307",2016,38,1
"16126","100403",2016,6,1
"16127","100502",2016,33,1
"16128","100502",2016,20,1
"16129","100508",2016,43,2
"16130","100508",2016,4,1
"16131","100608",2016,15,1
"16132","100608",2016,10,1
"16133","100608",2016,26,2
"16134","100701",2016,36,1
"16135","100704",2016,32,1
"16136","101002",2016,36,1
"16137","101002",2016,47,1
"16138","101101",2016,32,1
"16139","101101",2016,52,1
"16140","101103",2016,33,2
"16141","101302",2016,6,1
"16142","101503",2016,32,1
"16143","101504",2016,8,1
"16144","101602",2016,34,1
"16145","101701",2016,12,2
"16146","101702",2016,41,2
"16147","101704",2016,3,1
"16148","101704",2016,27,1
"16149","101802",2016,17,1
"16150","101905",2016,52,1
"16151","102004",2016,49,1
"16152","102007",2016,43,1
"16153","102107",2016,12,1
"16154","102202",2016,22,2
"16155","102206",2016,2,2
"16156","102206",2016,31,1
"16157","102207",2016,37,1
"16158","102208",2016,3,3
"16159","102209",2016,1,3
"16160","102302",2016,14,1
"16161","102303",2016,42,1
"16162","102601",2016,18,1
"16163","103001",2016,33,1
"16164","103004",2016,15,1
"16165","103005",2016,6,2
"16166","103005",2016,43,1
"16167","103102",2016,6,1
"16168","103102",2016,7,1
"16169","103102",2016,8,1
"16170","103202",2016,7,1
"16171","103301",2016,16,1
"16172","103301",2016,17,1
"16173","103302",2016,48,1
"16174","103302",2016,46,1
"16175","103401",2016,21,1
"16176","103502",2016,48,1
"16177","103502",2016,43,1
"16178","103503",2016,12,1
"16179","103504",2016,16,1
"16180","103602",2016,15,1
"16181","103602",2016,43,2
"16182","103602",2016,21,1
"16183","103602",2016,35,1
"16184","103602",2016,38,1
"16185","103602",2016,23,1
"16186","103602",2016,39,1
"16187","103602",2016,48,1
"16188","103604",2016,19,1
"16189","103604",2016,2,1
"16190","103604",2016,7,2
"16191","103604",2016,32,1
"16192","103604",2016,47,4
"16193","103604",2016,41,1
"16194","103604",2016,46,2
"16195","103604",2016,31,2
"16196","103604",2016,38,1
"16197","103604",2016,44,1
"16198","103605",2016,34,1
"16199","103605",2016,44,1
"16200","103704",2016,27,1
"16201","103802",2016,45,1
"16202","103802",2016,17,1
"16203","103901",2016,29,1
"16204","103902",2016,9,1
"16205","103902",2016,5,1
"16206","103902",2016,35,1
"16207","103902",2016,28,1
"16208","104001",2016,53,1
"16209","104001",2016,11,3
"16210","104004",2016,1,4
"16211","104101",2016,5,3
"16212","104101",2016,1,1
"16213","104101",2016,43,1
"16214","104101",2016,35,1
"16215","104101",2016,33,2
"16216","104101",2016,46,1
"16217","104101",2016,52,2
"16218","104101",2016,42,2
"16219","104101",2016,39,1
"16220","104101",2016,29,2
"16221","104101",2016,10,2
"16222","104102",2016,24,1
"16223","104201",2016,6,2
"16224","104201",2016,34,1
"16225","104202",2016,36,1
"16226","104202",2016,43,3
"16227","104202",2016,1,1
"16228","104203",2016,42,1
"16229","104301",2016,24,1
"16230","104501",2016,28,1
"16231","104501",2016,26,1
"16232","104501",2016,4,1
"16233","104502",2016,37,1
"16234","104502",2016,52,1
"16235","104502",2016,35,1
"16236","104503",2016,4,1
"16237","104504",2016,37,3
"16238","104504",2016,40,1
"16239","104504",2016,5,1
"16240","104504",2016,29,1
"16241","104603",2016,8,1
"16242","104603",2016,45,2
"16243","104604",2016,33,1
"16244","104701",2016,21,1
"16245","104802",2016,43,1
"16246","104901",2016,32,1
"16247","100203",2016,36,1
"16248","101102",2016,24,1
"16249","101104",2016,16,1
"16250","101401",2016,19,1
"16251","101505",2016,37,1
"16252","101506",2016,47,1
"16253","101702",2016,7,1
"16254","101702",2016,46,1
"16255","101804",2016,1,3
"16256","102207",2016,47,2
"16257","102501",2016,46,2
"16258","102704",2016,4,1
"16259","103001",2016,10,2
"16260","100801",2016,6,1
"16261","100802",2016,8,1
"16262","100802",2016,12,1
"16263","100802",2016,1,1
"16264","100802",2016,38,1
"16265","100802",2016,48,1
"16266","100805",2016,3,1
"16267","101101",2016,39,1
"16268","101101",2016,4,1
"16269","101101",2016,26,1
"16270","101102",2016,17,1
"16271","101102",2016,29,1
"16272","101103",2016,12,1
"16273","101104",2016,6,1
"16274","101105",2016,23,1
"16275","101105",2016,40,1
"16276","101105",2016,43,1
"16277","101105",2016,29,1
"16278","101106",2016,49,2
"16279","101106",2016,46,1
"16280","101302",2016,7,1
"16281","101302",2016,42,1
"16282","101302",2016,18,1
"16283","101302",2016,12,1
"16284","101303",2016,7,1
"16285","101501",2016,3,1
"16286","101504",2016,34,1
"16287","101505",2016,14,1
"16288","101507",2016,6,1
"16289","101602",2016,44,1
"16290","101602",2016,11,1
"16291","101602",2016,47,1
"16292","101602",2016,49,1
"16293","101602",2016,41,1
"16294","101802",2016,8,1
"16295","101803",2016,44,1
"16296","101804",2016,42,1
"16297","101902",2016,8,1
"16298","101902",2016,38,1
"16299","101903",2016,28,1
"16300","101903",2016,12,1
"16301","101904",2016,10,1
"16302","101904",2016,47,1
"16303","101907",2016,4,1
"16304","102007",2016,13,1
"16305","102007",2016,41,2
"16306","102007",2016,36,1
"16307","102007",2016,49,1
"16308","102009",2016,17,1
"16309","102105",2016,9,1
"16310","102201",2016,9,1
"16311","102202",2016,36,1
"16312","102202",2016,37,1
"16313","102206",2016,20,1
"16314","102207",2016,7,1
"16315","102207",2016,12,1
"16316","102208",2016,50,1
"16317","102208",2016,38,1
"16318","102209",2016,7,1
"16319","102209",2016,36,1
"16320","102209",2016,12,1
"16321","102209",2016,37,1
"16322","102209",2016,41,1
"16323","102302",2016,5,3
"16324","102302",2016,7,1
"16325","102302",2016,48,1
"16326","102302",2016,29,1
"16327","102302",2016,30,1
"16328","102302",2016,38,1
"16329","102302",2016,12,1
"16330","102303",2016,31,2
"16331","102303",2016,34,3
"16332","102303",2016,24,1
"16333","102303",2016,36,1
"16334","102303",2016,7,1
"16335","102303",2016,26,1
"16336","102401",2016,42,1
"16337","102401",2016,15,2
"16338","102501",2016,7,1
"16339","102503",2016,3,1
"16340","102504",2016,34,2
"16341","102601",2016,24,1
"16342","102701",2016,49,1
"16343","102704",2016,44,1
"16344","102802",2016,4,1
"16345","102802",2016,12,1
"16346","103001",2016,40,1
"16347","103001",2016,42,1
"16348","103004",2016,43,1
"16349","103102",2016,5,1
"16350","103102",2016,13,1
"16351","103103",2016,7,1
"16352","103103",2016,15,1
"16353","103203",2016,5,2
"16354","103302",2016,3,2
"16355","103302",2016,30,2
"16356","103501",2016,8,1
"16357","103502",2016,12,1
"16358","103502",2016,50,1
"16359","103503",2016,13,1
"16360","103504",2016,27,1
"16361","103701",2016,11,1
"16362","103701",2016,42,1
"16363","103702",2016,24,1
"16364","103702",2016,9,1
"16365","103702",2016,38,1
"16366","103703",2016,15,1
"16367","103703",2016,43,1
"16368","103703",2016,40,2
"16369","103704",2016,32,1
"16370","103704",2016,48,1
"16371","103704",2016,1,2
"16372","103802",2016,47,2
"16373","103902",2016,52,2
"16374","103902",2016,16,1
"16375","104001",2016,41,1
"16376","104001",2016,6,1
"16377","104001",2016,42,2
"16378","104001",2016,51,1
"16379","104001",2016,13,2
"16380","104001",2016,17,1
"16381","104002",2016,10,1
"16382","104002",2016,48,1
"16383","104002",2016,24,1
"16384","104002",2016,12,1
"16385","104002",2016,5,1
"16386","104002",2016,40,1
"16387","104002",2016,11,2
"16388","104003",2016,49,1
"16389","104003",2016,9,1
"16390","104004",2016,47,1
"16391","104004",2016,3,1
"16392","104004",2016,10,1
"16393","104004",2016,34,1
"16394","104004",2016,29,1
"16395","104201",2016,36,1
"16396","104201",2016,31,1
"16397","104203",2016,7,1
"16398","104302",2016,35,1
"16399","104302",2016,31,1
"16400","104501",2016,2,1
"16401","104502",2016,45,1
"16402","104503",2016,40,2
"16403","104603",2016,48,1
"16404","104604",2016,30,1
"16405","104801",2016,1,1
"16406","104801",2016,31,1
"16407","104801",2016,4,1
"16408","104901",2016,11,1
"16409","105001",2016,24,1
"16410","105001",2016,26,1
"16411","100110",2016,3,1
"16412","100111",2016,17,1
"16413","100112",2016,30,2
"16414","100802",2016,41,1
"16415","100802",2016,43,2
"16416","100804",2016,44,1
"16417","101302",2016,43,1
"16418","101602",2016,40,1
"16419","101701",2016,31,1
"16420","101702",2016,31,1
"16421","102006",2016,25,1
"16422","102401",2016,46,1
"16423","103103",2016,49,1
"16424","103503",2016,23,1
"16425","100102",2016,3,1
"16426","100102",2016,51,1
"16427","100105",2016,6,1
"16428","100107",2016,3,1
"16429","100109",2016,32,1
"16430","100110",2016,4,1
"16431","100202",2016,9,1
"16432","100206",2016,15,1
"16433","100301",2016,15,1
"16434","100302",2016,38,1
"16435","100303",2016,40,1
"16436","100305",2016,1,1
"16437","100307",2016,30,1
"16438","100307",2016,36,1
"16439","100307",2016,35,1
"16440","100401",2016,4,1
"16441","100502",2016,43,1
"16442","100502",2016,50,1
"16443","100502",2016,52,1
"16444","100508",2016,30,1
"16445","100508",2016,24,1
"16446","100508",2016,31,1
"16447","100508",2016,45,1
"16448","100508",2016,42,1
"16449","100508",2016,53,1
"16450","100608",2016,18,2
"16451","100608",2016,5,1
"16452","100608",2016,21,1
"16453","100703",2016,1,1
"16454","100801",2016,5,1
"16455","100905",2016,9,1
"16456","100905",2016,12,1
"16457","101001",2016,20,1
"16458","101001",2016,17,1
"16459","101001",2016,28,1
"16460","101001",2016,10,1
"16461","101002",2016,24,3
"16462","101002",2016,25,1
"16463","101101",2016,37,1
"16464","101101",2016,47,1
"16465","101102",2016,53,1
"16466","101103",2016,48,1
"16467","101104",2016,15,1
"16468","101104",2016,21,1
"16469","101106",2016,43,1
"16470","101302",2016,11,1
"16471","101401",2016,18,1
"16472","101401",2016,31,1
"16473","101401",2016,27,1
"16474","101503",2016,6,1
"16475","101503",2016,8,1
"16476","101506",2016,10,1
"16477","101507",2016,33,1
"16478","101507",2016,16,1
"16479","101701",2016,42,1
"16480","101702",2016,32,1
"16481","101702",2016,44,1
"16482","101704",2016,41,1
"16483","101704",2016,39,1
"16484","101901",2016,47,1
"16485","101902",2016,41,1
"16486","101903",2016,31,1
"16487","101904",2016,30,1
"16488","101904",2016,32,1
"16489","102004",2016,52,1
"16490","102006",2016,48,1
"16491","102007",2016,44,1
"16492","102007",2016,39,1
"16493","102007",2016,30,1
"16494","102107",2016,45,1
"16495","102202",2016,4,2
"16496","102206",2016,28,1
"16497","102207",2016,39,1
"16498","102207",2016,9,1
"16499","102208",2016,29,1
"16500","102209",2016,42,2
"16501","102209",2016,47,1
"16502","102303",2016,39,1
"16503","102303",2016,29,1
"16504","102502",2016,6,1
"16505","102503",2016,33,1
"16506","102601",2016,20,1
"16507","102601",2016,53,1
"16508","102701",2016,30,1
"16509","102701",2016,31,1
"16510","102704",2016,35,1
"16511","102704",2016,46,1
"16512","102705",2016,42,1
"16513","102705",2016,43,2
"16514","102705",2016,45,1
"16515","102802",2016,48,1
"16516","102901",2016,16,1
"16517","102901",2016,9,2
"16518","102902",2016,33,1
"16519","102902",2016,1,1
"16520","102902",2016,12,1
"16521","102902",2016,9,1
"16522","103001",2016,41,1
"16523","103001",2016,43,2
"16524","103002",2016,41,1
"16525","103002",2016,29,1
"16526","103002",2016,43,1
"16527","103004",2016,27,1
"16528","103004",2016,4,1
"16529","103005",2016,29,1
"16530","103101",2016,4,1
"16531","103201",2016,30,1
"16532","103202",2016,47,1
"16533","103202",2016,18,1
"16534","103303",2016,5,1
"16535","103303",2016,37,1
"16536","103401",2016,15,1
"16537","103401",2016,26,1
"16538","103602",2016,8,2
"16539","103604",2016,14,1
"16540","103604",2016,12,1
"16541","103604",2016,29,1
"16542","103701",2016,1,2
"16543","103701",2016,28,1
"16544","103701",2016,38,1
"16545","103704",2016,16,1
"16546","103801",2016,37,1
"16547","103802",2016,36,1
"16548","103802",2016,30,1
"16549","104001",2016,31,1
"16550","104003",2016,51,1
"16551","104003",2016,42,1
"16552","104004",2016,38,1
"16553","104201",2016,44,1
"16554","104202",2016,48,1
"16555","104202",2016,16,1
"16556","104203",2016,47,1
"16557","104203",2016,37,1
"16558","104301",2016,9,1
"16559","104301",2016,30,1
"16560","104302",2016,36,3
"16561","104302",2016,51,1
"16562","104302",2016,32,1
"16563","104302",2016,44,1
"16564","104302",2016,48,1
"16565","104302",2016,50,1
"16566","104401",2016,28,1
"16567","104501",2016,30,1
"16568","104503",2016,35,1
"16569","104503",2016,31,1
"16570","104504",2016,51,1
"16571","104601",2016,43,1
"16572","104601",2016,37,1
"16573","104601",2016,24,1
"16574","104601",2016,52,1
"16575","104601",2016,3,1
"16576","104602",2016,29,1
"16577","104603",2016,42,1
"16578","104603",2016,33,1
"16579","104604",2016,1,1
"16580","104801",2016,39,1
"16581","104801",2016,6,1
"16582","104802",2016,11,1
"16583","104902",2016,51,1
"16584","104902",2016,14,1
"16585","105001",2016,9,1
"16586","100202",2016,4,1
"16587","100204",2016,49,1
"16588","101801",2016,5,1
"16589","103604",2016,48,1
"16590","103802",2016,10,1
"16591","104102",2016,31,1
"16592","104301",2016,26,1
"16593","101504",2016,43,1
"16594","102201",2016,12,1
"16595","105001",2016,13,1
"16596","810101",2016,52,2
"16597","800901",2016,42,1
"16598","800121",2016,50,1
"16599","800911",2016,28,5
"16600","810305",2016,45,2
"16601","800107",2016,42,5
"16602","810101",2016,51,1
"16603","801803",2016,30,1
"16604","810116",2016,36,4
"16605","810116",2016,32,4
"16606","802201",2016,22,1
"16607","800901",2016,47,1
"16608","801214",2016,51,2
"16609","800116",2016,40,2
"16610","810103",2016,1,1
"16611","800106",2016,49,1
"16612","801208",2016,50,1
"16613","801702",2016,21,1
"16614","800101",2016,48,1
"16615","800702",2016,47,1
"16616","800410",2016,36,1
"16617","810116",2016,39,4
"16618","801401",2016,41,1
"16619","800118",2016,31,1
"16620","801401",2016,42,2
"16621","800903",2016,47,3
"16622","800902",2016,14,1
"16623","801906",2016,37,2
"16624","800911",2016,6,2
"16625","810101",2016,49,1
"16626","800911",2016,33,4
"16627","800103",2016,4,3
"16628","800101",2016,31,3
"16629","800610",2016,44,1
"16630","802201",2016,32,2
"16631","810106",2016,29,2
"16632","810702",2016,1,1
"16633","801703",2016,30,1
"16634","801402",2016,45,3
"16635","801210",2016,10,1
"16636","810101",2016,46,2
"16637","801201",2016,44,1
"16638","810115",2016,39,2
"16639","800102",2016,49,6
"16640","800103",2016,48,1
"16641","800701",2016,44,1
"16642","800202",2016,48,1
"16643","801212",2016,52,1
"16644","801207",2016,2,1
"16645","801305",2016,35,2
"16646","810103",2016,29,2
"16647","810117",2016,24,1
"16648","800913",2016,4,1
"16649","800119",2016,47,2
"16650","800606",2016,39,1
"16651","810304",2016,11,2
"16652","810403",2016,40,2
"16653","801203",2016,29,1
"16654","810105",2016,13,1
"16655","810506",2016,4,1
"16656","800902",2016,6,1
"16657","801211",2016,48,1
"16658","801218",2016,50,1
"16659","800303",2016,42,1
"16660","800118",2016,46,3
"16661","801211",2016,52,1
"16662","800913",2016,3,2
"16663","810406",2016,15,2
"16664","801603",2016,8,1
"16665","802301",2016,46,3
"16666","801201",2016,47,1
"16667","810601",2016,31,1
"16668","801002",2016,45,1
"16669","801214",2016,46,1
"16670","810407",2016,3,1
"16671","800903",2016,46,1
"16672","800302",2016,20,1
"16673","810403",2016,31,2
"16674","800911",2016,31,2
"16675","800704",2016,46,1
"16676","800118",2016,35,3
"16677","800406",2016,41,1
"16678","801405",2016,2,3
"16679","800120",2016,6,1
"16680","810803",2016,8,1
"16681","801302",2016,45,2
"16682","810502",2016,39,1
"16683","801701",2016,31,6
"16684","810407",2016,47,1
"16685","810103",2016,19,2
"16686","800304",2016,40,1
"16687","810115",2016,13,3
"16688","810116",2016,37,2
"16689","810403",2016,51,1
"16690","801405",2016,40,1
"16691","801214",2016,43,1
"16692","810604",2016,33,1
"16693","800107",2016,48,1
"16694","810101",2016,48,3
"16695","800601",2016,9,1
"16696","801214",2016,36,1
"16697","800101",2016,45,2
"16698","810805",2016,37,1
"16699","800101",2016,49,4
"16700","802202",2016,50,1
"16701","810407",2016,14,1
