"","Subdistrict_Code","Year","Month","NumberCases"
"3076","103303",2015,7,7
"3077","103303",2015,12,2
"3078","103303",2015,10,11
"3079","103303",2015,9,5
"3080","103303",2015,8,3
"3081","103302",2015,8,4
"3082","103302",2015,6,10
"3083","103302",2015,9,5
"3084","103302",2015,11,14
"3085","103302",2015,10,10
"3086","103302",2015,4,1
"3087","103302",2015,7,3
"3088","103302",2015,1,5
"3089","103302",2015,12,2
"3090","103301",2015,9,38
"3091","103301",2015,12,37
"3092","103301",2015,11,87
"3093","103301",2015,8,31
"3094","103301",2015,5,20
"3095","103301",2015,3,16
"3096","103301",2015,10,40
"3097","103301",2015,6,12
"3098","103301",2015,1,9
"3099","103301",2015,7,16
"3100","103301",2015,2,11
"3101","103203",2015,11,47
"3102","103203",2015,7,20
"3103","103203",2015,12,13
"3104","103203",2015,1,6
"3105","103203",2015,10,36
"3106","103203",2015,9,29
"3107","103203",2015,5,12
"3108","103203",2015,8,21
"3109","103203",2015,6,13
"3110","103203",2015,4,5
"3111","103203",2015,2,5
"3112","103202",2015,1,3
"3113","103202",2015,8,36
"3114","103202",2015,2,3
"3115","103202",2015,10,41
"3116","103202",2015,5,16
"3117","103202",2015,6,14
"3118","103202",2015,7,32
"3119","103202",2015,9,27
"3120","103202",2015,12,27
"3121","103202",2015,4,3
"3122","103202",2015,3,3
"3123","103201",2015,9,80
"3124","103201",2015,10,96
"3125","103201",2015,6,20
"3126","103201",2015,11,170
"3127","103201",2015,4,15
"3128","103201",2015,12,57
"3129","103201",2015,7,27
"3130","103201",2015,1,15
"3131","103201",2015,3,16
"3132","103201",2015,2,7
"3133","103201",2015,5,16
"3134","103103",2015,10,20
"3135","103103",2015,11,57
"3136","103103",2015,9,17
"3137","103103",2015,12,18
"3138","103103",2015,5,12
"3139","103103",2015,1,14
"3140","103103",2015,8,14
"3141","103103",2015,7,11
"3142","103103",2015,2,9
"3143","103103",2015,6,9
"3144","103103",2015,4,2
"3145","103102",2015,12,15
"3146","103102",2015,8,10
"3147","103102",2015,11,30
"3148","103102",2015,9,4
"3149","103102",2015,3,3
"3150","103102",2015,5,3
"3151","103102",2015,1,4
"3152","103102",2015,10,6
"3153","103102",2015,7,2
"3154","103102",2015,2,9
"3155","103101",2015,11,37
"3156","103101",2015,7,9
"3157","103101",2015,9,22
"3158","103101",2015,12,14
"3159","103101",2015,10,22
"3160","103101",2015,2,7
"3161","103101",2015,5,15
"3162","103101",2015,4,6
"3163","103101",2015,8,9
"3164","103101",2015,1,11
"3165","103101",2015,6,6
"3166","103101",2015,3,4
"3167","103005",2015,12,19
"3168","103005",2015,11,71
"3169","103005",2015,10,32
"3170","103005",2015,9,10
"3171","103005",2015,8,18
"3172","103005",2015,7,11
"3173","103005",2015,5,2
"3174","103005",2015,6,9
"3175","103004",2015,11,55
"3176","103004",2015,7,7
"3177","103004",2015,10,24
"3178","103004",2015,9,18
"3179","103004",2015,8,18
"3180","103004",2015,12,15
"3181","103003",2015,11,78
"3182","103003",2015,12,30
"3183","103003",2015,8,15
"3184","103003",2015,6,7
"3185","103003",2015,10,47
"3186","103003",2015,7,11
"3187","103003",2015,9,27
"3188","103003",2015,5,5
"3189","103003",2015,1,9
"3190","103002",2015,11,27
"3191","103002",2015,9,5
"3192","103002",2015,10,8
"3193","103002",2015,7,5
"3194","103001",2015,10,75
"3195","103001",2015,12,39
"3196","103001",2015,11,160
"3197","103001",2015,6,18
"3198","103001",2015,8,49
"3199","103001",2015,9,42
"3200","103001",2015,2,12
"3201","103001",2015,7,24
"3202","103001",2015,5,11
"3203","103001",2015,3,5
"3204","102902",2015,11,37
"3205","102902",2015,6,1
"3206","102902",2015,2,1
"3207","102902",2015,10,9
"3208","102902",2015,8,8
"3209","102902",2015,12,10
"3210","102901",2015,11,192
"3211","102901",2015,12,65
"3212","102901",2015,9,40
"3213","102901",2015,10,76
"3214","102901",2015,5,15
"3215","102901",2015,3,7
"3216","102901",2015,8,23
"3217","102901",2015,2,7
"3218","102901",2015,4,8
"3219","102901",2015,6,18
"3220","102901",2015,7,11
"3221","102803",2015,1,5
"3222","102803",2015,10,10
"3223","102803",2015,6,14
"3224","102803",2015,11,20
"3225","102803",2015,8,8
"3226","102803",2015,9,10
"3227","102803",2015,12,5
"3228","102803",2015,7,10
"3229","102802",2015,12,11
"3230","102802",2015,8,5
"3231","102802",2015,10,7
"3232","102802",2015,7,6
"3233","102802",2015,6,5
"3234","102802",2015,9,7
"3235","102802",2015,11,22
"3236","102802",2015,5,8
"3237","102801",2015,9,11
"3238","102801",2015,7,4
"3239","102801",2015,12,14
"3240","102801",2015,11,28
"3241","102801",2015,1,4
"3242","102801",2015,8,5
"3243","102801",2015,6,5
"3244","102801",2015,2,2
"3245","102705",2015,11,18
"3246","102705",2015,10,9
"3247","102705",2015,12,6
"3248","102705",2015,8,5
"3249","102705",2015,7,2
"3250","102704",2015,4,1
"3251","102704",2015,11,15
"3252","102704",2015,12,4
"3253","102704",2015,1,3
"3254","102704",2015,5,1
"3255","102704",2015,10,3
"3256","102701",2015,12,59
"3257","102701",2015,5,10
"3258","102701",2015,10,63
"3259","102701",2015,1,14
"3260","102701",2015,7,21
"3261","102701",2015,4,3
"3262","102701",2015,9,48
"3263","102701",2015,6,15
"3264","102701",2015,8,21
"3265","102701",2015,2,10
"3266","102601",2015,11,199
"3267","102601",2015,9,45
"3268","102601",2015,8,37
"3269","102601",2015,10,74
"3270","102601",2015,12,81
"3271","102601",2015,2,21
"3272","102601",2015,4,14
"3273","102601",2015,5,28
"3274","102601",2015,7,37
"3275","102601",2015,3,21
"3276","102601",2015,1,20
"3277","102601",2015,6,26
"3278","102504",2015,11,63
"3279","102504",2015,10,28
"3280","102504",2015,7,15
"3281","102504",2015,9,12
"3282","102504",2015,12,38
"3283","102504",2015,4,3
"3284","102504",2015,1,5
"3285","102504",2015,8,6
"3286","102503",2015,11,41
"3287","102503",2015,1,4
"3288","102503",2015,6,6
"3289","102503",2015,8,12
"3290","102503",2015,10,18
"3291","102503",2015,12,10
"3292","102503",2015,9,18
"3293","102503",2015,2,2
"3294","102503",2015,7,7
"3295","102502",2015,9,19
"3296","102502",2015,12,23
"3297","102502",2015,8,12
"3298","102502",2015,10,34
"3299","102502",2015,11,47
"3300","102502",2015,7,12
"3301","102502",2015,3,2
"3302","102502",2015,1,3
"3303","102502",2015,6,7
"3304","102502",2015,5,11
"3305","102501",2015,8,30
"3306","102501",2015,4,5
"3307","102501",2015,6,10
"3308","102501",2015,12,29
"3309","102501",2015,10,31
"3310","102501",2015,5,9
"3311","102501",2015,9,18
"3312","102501",2015,7,24
"3313","102501",2015,2,1
"3314","102501",2015,1,4
"3315","102402",2015,11,105
"3316","102402",2015,5,9
"3317","102402",2015,10,38
"3318","102402",2015,3,9
"3319","102402",2015,9,21
"3320","102402",2015,4,8
"3321","102402",2015,12,30
"3322","102402",2015,6,8
"3323","102402",2015,7,11
"3324","102402",2015,8,20
"3325","102402",2015,2,7
"3326","102401",2015,8,17
"3327","102401",2015,1,7
"3328","102401",2015,5,19
"3329","102401",2015,10,35
"3330","102401",2015,12,31
"3331","102401",2015,9,20
"3332","102401",2015,7,8
"3333","102401",2015,4,8
"3334","102401",2015,6,5
"3335","102303",2015,11,52
"3336","102303",2015,5,4
"3337","102303",2015,9,19
"3338","102303",2015,10,28
"3339","102303",2015,12,22
"3340","102303",2015,1,2
"3341","102303",2015,7,17
"3342","102303",2015,2,6
"3343","102303",2015,6,3
"3344","102303",2015,8,8
"3345","102303",2015,3,7
"3346","102302",2015,8,14
"3347","102302",2015,12,33
"3348","102302",2015,6,3
"3349","102302",2015,1,10
"3350","102302",2015,2,5
"3351","102302",2015,9,21
"3352","102302",2015,7,11
"3353","102302",2015,10,34
"3354","102302",2015,3,6
"3355","102302",2015,4,2
"3356","102210",2015,3,1
"3357","102210",2015,7,4
"3358","102210",2015,1,2
"3359","102210",2015,11,6
"3360","102210",2015,12,7
"3361","102209",2015,11,28
"3362","102209",2015,12,11
"3363","102209",2015,9,9
"3364","102209",2015,8,7
"3365","102209",2015,5,1
"3366","102209",2015,10,8
"3367","102209",2015,1,2
"3368","102208",2015,11,14
"3369","102208",2015,7,2
"3370","102208",2015,10,7
"3371","102208",2015,8,5
"3372","102208",2015,12,9
"3373","102208",2015,9,7
"3374","102207",2015,2,7
"3375","102207",2015,9,5
"3376","102207",2015,11,33
"3377","102207",2015,12,25
"3378","102207",2015,8,8
"3379","102207",2015,10,10
"3380","102207",2015,4,3
"3381","102207",2015,6,2
"3382","102206",2015,5,4
"3383","102206",2015,11,11
"3384","102206",2015,1,3
"3385","102206",2015,12,4
"3386","102206",2015,9,1
"3387","102206",2015,10,3
"3388","102202",2015,11,39
"3389","102202",2015,12,20
"3390","102202",2015,7,4
"3391","102202",2015,8,10
"3392","102202",2015,5,6
"3393","102202",2015,10,5
"3394","102202",2015,9,6
"3395","102202",2015,6,3
"3396","102202",2015,1,2
"3397","102201",2015,12,31
"3398","102201",2015,9,10
"3399","102201",2015,5,6
"3400","102201",2015,10,21
"3401","102201",2015,7,10
"3402","102201",2015,8,6
"3403","102107",2015,10,65
"3404","102107",2015,8,37
"3405","102107",2015,11,159
"3406","102107",2015,12,69
"3407","102107",2015,2,11
"3408","102107",2015,9,57
"3409","102107",2015,4,7
"3410","102107",2015,6,25
"3411","102107",2015,1,11
"3412","102107",2015,5,18
"3413","102107",2015,7,18
"3414","102107",2015,3,8
"3415","102105",2015,11,67
"3416","102105",2015,8,30
"3417","102105",2015,4,6
"3418","102105",2015,1,16
"3419","102105",2015,10,36
"3420","102105",2015,6,10
"3421","102105",2015,12,32
"3422","102105",2015,3,8
"3423","102105",2015,5,7
"3424","102105",2015,9,17
"3425","102105",2015,2,4
"3426","102009",2015,7,5
"3427","102009",2015,5,4
"3428","102009",2015,12,17
"3429","102009",2015,10,12
"3430","102009",2015,11,56
"3431","102009",2015,8,11
"3432","102009",2015,9,10
"3433","102007",2015,9,10
"3434","102007",2015,11,54
"3435","102007",2015,8,10
"3436","102007",2015,1,5
"3437","102007",2015,5,5
"3438","102007",2015,12,21
"3439","102007",2015,10,25
"3440","102007",2015,6,8
"3441","102007",2015,2,3
"3442","102007",2015,7,7
"3443","102006",2015,12,17
"3444","102006",2015,11,26
"3445","102006",2015,6,10
"3446","102006",2015,9,5
"3447","102006",2015,10,10
"3448","102006",2015,8,5
"3449","102005",2015,6,5
"3450","102005",2015,8,10
"3451","102005",2015,11,64
"3452","102005",2015,5,6
"3453","102005",2015,10,23
"3454","102005",2015,12,22
"3455","102005",2015,7,6
"3456","102005",2015,9,13
"3457","102005",2015,1,3
"3458","102005",2015,3,3
"3459","102005",2015,2,4
"3460","102004",2015,12,11
"3461","102004",2015,11,20
"3462","102004",2015,7,2
"3463","102004",2015,10,7
"3464","102004",2015,1,1
"3465","102004",2015,9,11
"3466","101907",2015,11,7
"3467","101907",2015,9,3
"3468","101907",2015,10,3
"3469","101907",2015,12,3
"3470","101907",2015,7,2
"3471","101905",2015,10,6
"3472","101905",2015,7,1
"3473","101905",2015,11,25
"3474","101905",2015,9,6
"3475","101905",2015,12,8
"3476","101905",2015,8,4
"3477","101905",2015,6,4
"3478","101905",2015,1,4
"3479","101904",2015,10,7
"3480","101904",2015,12,9
"3481","101904",2015,11,20
"3482","101904",2015,9,4
"3483","101904",2015,1,1
"3484","101904",2015,7,4
"3485","101903",2015,7,8
"3486","101903",2015,11,14
"3487","101903",2015,12,12
"3488","101903",2015,8,11
"3489","101903",2015,10,11
"3490","101903",2015,9,9
"3491","101903",2015,3,1
"3492","101902",2015,11,47
"3493","101902",2015,12,31
"3494","101902",2015,9,6
"3495","101902",2015,6,6
"3496","101902",2015,8,5
"3497","101902",2015,7,5
"3498","101902",2015,10,14
"3499","101901",2015,7,5
"3500","101901",2015,8,3
"3501","101901",2015,12,8
"3502","101901",2015,9,3
"3503","101901",2015,6,5
"3504","101804",2015,1,2
"3505","101804",2015,6,8
"3506","101804",2015,4,2
"3507","101804",2015,10,6
"3508","101804",2015,12,8
"3509","101804",2015,11,24
"3510","101804",2015,3,1
"3511","101804",2015,8,3
"3512","101804",2015,7,6
"3513","101803",2015,11,37
"3514","101803",2015,9,11
"3515","101803",2015,12,17
"3516","101803",2015,5,6
"3517","101803",2015,7,6
"3518","101803",2015,10,9
"3519","101803",2015,8,9
"3520","101803",2015,1,4
"3521","101803",2015,2,2
"3522","101803",2015,6,7
"3523","101803",2015,4,2
"3524","101802",2015,10,14
"3525","101802",2015,12,14
"3526","101802",2015,7,4
"3527","101802",2015,5,12
"3528","101802",2015,11,23
"3529","101802",2015,6,2
"3530","101801",2015,7,4
"3531","101801",2015,12,11
"3532","101801",2015,5,10
"3533","101801",2015,11,19
"3534","101801",2015,8,3
"3535","101801",2015,9,5
"3536","101801",2015,4,2
"3537","101704",2015,11,81
"3538","101704",2015,8,22
"3539","101704",2015,10,48
"3540","101704",2015,12,31
"3541","101704",2015,9,36
"3542","101704",2015,7,10
"3543","101704",2015,5,5
"3544","101702",2015,9,9
"3545","101702",2015,11,24
"3546","101702",2015,8,12
"3547","101702",2015,12,7
"3548","101702",2015,10,12
"3549","101702",2015,7,7
"3550","101702",2015,6,10
"3551","101702",2015,5,5
"3552","101701",2015,11,78
"3553","101701",2015,9,23
"3554","101701",2015,7,17
"3555","101701",2015,12,29
"3556","101701",2015,10,30
"3557","101701",2015,5,6
"3558","101701",2015,4,3
"3559","101701",2015,6,6
"3560","101602",2015,8,22
"3561","101602",2015,11,103
"3562","101602",2015,12,43
"3563","101602",2015,10,41
"3564","101602",2015,7,14
"3565","101602",2015,6,6
"3566","101602",2015,9,14
"3567","101602",2015,5,6
"3568","101601",2015,12,17
"3569","101601",2015,11,30
"3570","101601",2015,1,1
"3571","101601",2015,10,10
"3572","101601",2015,9,4
"3573","101507",2015,4,5
"3574","101507",2015,12,4
"3575","101507",2015,8,2
"3576","101507",2015,10,6
"3577","101507",2015,9,3
"3578","101507",2015,11,9
"3579","101507",2015,1,2
"3580","101507",2015,5,7
"3581","101507",2015,3,3
"3582","101507",2015,6,5
"3583","101506",2015,6,7
"3584","101506",2015,5,7
"3585","101506",2015,10,8
"3586","101506",2015,8,4
"3587","101506",2015,3,4
"3588","101506",2015,11,17
"3589","101506",2015,12,6
"3590","101506",2015,9,6
"3591","101505",2015,11,17
"3592","101505",2015,12,11
"3593","101505",2015,6,2
"3594","101505",2015,5,3
"3595","101505",2015,9,4
"3596","101505",2015,10,10
"3597","101505",2015,8,4
"3598","101505",2015,4,3
"3599","101505",2015,1,2
"3600","101504",2015,10,42
"3601","101504",2015,11,67
"3602","101504",2015,6,12
"3603","101504",2015,12,34
"3604","101504",2015,8,35
"3605","101504",2015,7,22
"3606","101504",2015,3,16
"3607","101504",2015,9,21
"3608","101504",2015,2,11
"3609","101504",2015,5,13
"3610","101504",2015,4,8
"3611","101504",2015,1,6
"3612","101503",2015,5,6
"3613","101503",2015,12,19
"3614","101503",2015,11,47
"3615","101503",2015,10,13
"3616","101503",2015,3,3
"3617","101503",2015,8,3
"3618","101503",2015,9,9
"3619","101503",2015,1,4
"3620","101503",2015,6,5
"3621","101503",2015,2,5
"3622","101502",2015,11,18
"3623","101502",2015,12,7
"3624","101502",2015,2,1
"3625","101502",2015,8,1
"3626","101501",2015,12,4
"3627","101501",2015,2,2
"3628","101501",2015,7,8
"3629","101501",2015,5,5
"3630","101501",2015,6,1
"3631","101501",2015,10,2
"3632","101501",2015,3,1
"3633","101501",2015,1,5
"3634","101401",2015,11,141
"3635","101401",2015,12,53
"3636","101401",2015,9,34
"3637","101401",2015,5,29
"3638","101401",2015,7,31
"3639","101401",2015,8,26
"3640","101401",2015,4,12
"3641","101401",2015,1,4
"3642","101401",2015,6,25
"3643","101401",2015,3,5
"3644","101303",2015,11,10
"3645","101303",2015,3,2
"3646","101302",2015,10,7
"3647","101302",2015,11,9
"3648","101302",2015,2,2
"3649","101302",2015,12,6
"3650","101302",2015,9,4
"3651","101301",2015,11,14
"3652","101301",2015,12,5
"3653","101301",2015,9,2
"3654","101301",2015,10,1
"3655","101204",2015,12,17
"3656","101204",2015,11,67
"3657","101204",2015,8,21
"3658","101204",2015,4,6
"3659","101204",2015,7,4
"3660","101204",2015,3,6
"3661","101204",2015,10,14
"3662","101204",2015,5,6
"3663","101204",2015,9,19
"3664","101204",2015,6,4
"3665","101204",2015,1,6
"3666","101203",2015,11,65
"3667","101203",2015,1,18
"3668","101203",2015,12,21
"3669","101203",2015,10,18
"3670","101203",2015,2,5
"3671","101203",2015,9,10
"3672","101203",2015,7,9
"3673","101203",2015,5,9
"3674","101203",2015,8,16
"3675","101203",2015,6,5
"3676","101203",2015,3,4
"3677","101106",2015,7,2
"3678","101106",2015,4,3
"3679","101106",2015,8,4
"3680","101106",2015,9,5
"3681","101106",2015,10,3
"3682","101106",2015,11,5
"3683","101105",2015,11,19
"3684","101105",2015,12,6
"3685","101105",2015,8,8
"3686","101105",2015,10,19
"3687","101105",2015,9,17
"3688","101105",2015,6,1
"3689","101104",2015,7,7
"3690","101104",2015,10,22
"3691","101104",2015,9,18
"3692","101104",2015,8,11
"3693","101104",2015,11,18
"3694","101104",2015,5,7
"3695","101104",2015,3,1
"3696","101104",2015,12,7
"3697","101103",2015,12,5
"3698","101103",2015,7,2
"3699","101103",2015,10,6
"3700","101103",2015,6,3
"3701","101103",2015,11,14
"3702","101103",2015,8,9
"3703","101103",2015,9,10
"3704","101102",2015,10,47
"3705","101102",2015,7,9
"3706","101102",2015,11,82
"3707","101102",2015,8,21
"3708","101102",2015,12,16
"3709","101102",2015,4,1
"3710","101102",2015,5,10
"3711","101102",2015,6,4
"3712","101102",2015,9,45
"3713","101102",2015,2,3
"3714","101101",2015,10,33
"3715","101101",2015,12,13
"3716","101101",2015,11,31
"3717","101101",2015,4,7
"3718","101101",2015,9,25
"3719","101101",2015,8,12
"3720","101101",2015,7,11
"3721","101101",2015,6,5
"3722","101101",2015,5,4
"3723","101002",2015,10,23
"3724","101002",2015,9,34
"3725","101002",2015,11,40
"3726","101002",2015,8,25
"3727","101002",2015,7,16
"3728","101002",2015,5,12
"3729","101002",2015,12,7
"3730","101002",2015,2,1
"3731","101002",2015,6,16
"3732","101001",2015,11,104
"3733","101001",2015,9,75
"3734","101001",2015,12,37
"3735","101001",2015,10,69
"3736","101001",2015,7,30
"3737","101001",2015,5,11
"3738","101001",2015,2,4
"3739","101001",2015,6,7
"3740","101001",2015,8,46
"3741","101001",2015,4,9
"3742","100905",2015,10,82
"3743","100905",2015,11,152
"3744","100905",2015,8,39
"3745","100905",2015,4,24
"3746","100905",2015,7,28
"3747","100905",2015,5,45
"3748","100905",2015,3,12
"3749","100905",2015,12,37
"3750","100905",2015,6,31
"3751","100905",2015,9,45
"3752","100905",2015,2,16
"3753","100805",2015,10,6
"3754","100805",2015,8,4
"3755","100805",2015,11,5
"3756","100805",2015,9,3
"3757","100805",2015,12,3
"3758","100804",2015,11,13
"3759","100804",2015,8,1
"3760","100804",2015,10,6
"3761","100804",2015,9,5
"3762","100803",2015,10,6
"3763","100803",2015,11,17
