addrcode,date,cases
800115,2014-08-01,10
800115,2014-11-01,7
800115,2014-07-01,10
800115,2014-10-01,10
800115,2014-06-01,2
800115,2014-09-01,7
800115,2014-12-01,2
800115,2014-02-01,1
800115,2014-01-01,1
800115,2014-03-01,1
800115,2015-06-01,2
800115,2015-11-01,3
800115,2015-01-01,4
800115,2015-04-01,2
800115,2015-03-01,3
800115,2015-12-01,3
800115,2015-02-01,2
800115,2015-10-01,2
800115,2015-07-01,1
800115,2015-05-01,2
800115,2016-10-01,4
800115,2016-09-01,9
800115,2016-08-01,5
800115,2016-07-01,5
800115,2016-03-01,1
800115,2016-11-01,6
800115,2016-01-01,3
800115,2016-02-01,1
800115,2016-12-01,1
800115,2017-05-01,3
800115,2017-08-01,2
800115,2017-06-01,7
800115,2017-04-01,3
800115,2017-07-01,2
800115,2017-01-01,3
800115,2017-02-01,4
800115,2017-12-01,1
800115,2017-10-01,2
800115,2017-11-01,1
800115,2017-09-01,2
800115,2018-02-01,4
800115,2018-03-01,14
800115,2018-05-01,11
800115,2018-01-01,5
800115,2018-04-01,9
800116,2014-11-01,4
800116,2014-12-01,1
800116,2014-08-01,9
800116,2014-10-01,4
800116,2014-09-01,6
800116,2014-04-01,1
800116,2014-07-01,3
800116,2014-03-01,1
800116,2014-06-01,1
800116,2015-09-01,2
800116,2015-07-01,1
800116,2015-03-01,1
800116,2015-12-01,3
800116,2015-01-01,1
800116,2015-11-01,1
800116,2015-10-01,1
800116,2015-05-01,1
800116,2016-09-01,3
800116,2016-10-01,4
800116,2016-11-01,10
800116,2016-07-01,2
800116,2016-12-01,2
800116,2016-03-01,3
800116,2016-08-01,2
800116,2016-02-01,1
800116,2016-01-01,2
800116,2017-01-01,5
800116,2017-11-01,3
800116,2017-07-01,4
800116,2017-06-01,4
800116,2017-04-01,5
800116,2017-09-01,5
800116,2017-12-01,4
800116,2017-03-01,1
800116,2017-08-01,3
800116,2017-05-01,1
800116,2017-02-01,2
800116,2018-05-01,6
800116,2018-03-01,1
800116,2018-02-01,1
800116,2018-01-01,1
800118,2014-09-01,4
800118,2014-11-01,11
800118,2014-07-01,5
800118,2014-06-01,4
800118,2014-08-01,4
800118,2014-10-01,8
800118,2014-02-01,1
800118,2014-05-01,1
800118,2014-03-01,1
800118,2015-09-01,1
800118,2015-11-01,4
800118,2015-12-01,4
800118,2015-02-01,5
800118,2015-10-01,5
800118,2015-05-01,2
800118,2015-07-01,1
800118,2015-04-01,1
800118,2015-01-01,3
800118,2015-08-01,2
800118,2016-07-01,6
800118,2016-11-01,14
800118,2016-08-01,6
800118,2016-12-01,11
800118,2016-02-01,5
800118,2016-10-01,11
800118,2016-01-01,5
800118,2016-09-01,13
800118,2016-05-01,2
800118,2016-06-01,2
800118,2016-03-01,2
800118,2017-02-01,21
800118,2017-08-01,16
800118,2017-12-01,13
800118,2017-04-01,7
800118,2017-07-01,10
800118,2017-01-01,16
800118,2017-05-01,9
800118,2017-10-01,7
800118,2017-11-01,14
800118,2017-03-01,8
800118,2017-09-01,5
800118,2017-06-01,4
800118,2018-04-01,8
800118,2018-02-01,5
800118,2018-05-01,2
800118,2018-03-01,10
800118,2018-01-01,4
800119,2014-04-01,1
800119,2014-11-01,2
800119,2014-03-01,1
800119,2015-02-01,1
800119,2015-07-01,1
800119,2015-01-01,2
800119,2015-08-01,1
800119,2016-11-01,3
800119,2016-08-01,1
800119,2016-10-01,1
800119,2016-06-01,1
800119,2016-07-01,1
800119,2017-11-01,3
800119,2017-06-01,2
800119,2017-10-01,1
800119,2017-08-01,1
800120,2014-11-01,18
800120,2014-10-01,12
800120,2014-06-01,4
800120,2014-03-01,7
800120,2014-01-01,2
800120,2014-07-01,5
800120,2014-12-01,11
800120,2014-09-01,7
800120,2014-04-01,2
800120,2014-05-01,3
800120,2014-08-01,4
800120,2014-02-01,2
800120,2015-11-01,5
800120,2015-04-01,6
800120,2015-03-01,10
800120,2015-02-01,4
800120,2015-05-01,4
800120,2015-10-01,6
800120,2015-08-01,1
800120,2015-12-01,9
800120,2015-09-01,4
800120,2015-01-01,5
800120,2015-06-01,2
800120,2015-07-01,2
800120,2016-02-01,5
800120,2016-11-01,7
800120,2016-08-01,6
800120,2016-10-01,12
800120,2016-12-01,4
800120,2016-09-01,9
800120,2016-03-01,4
800120,2016-01-01,5
800120,2017-09-01,5
800120,2017-02-01,1
800120,2017-01-01,7
800120,2017-07-01,8
800120,2017-05-01,9
800120,2017-03-01,10
800120,2017-08-01,9
800120,2017-04-01,8
800120,2017-06-01,8
800120,2017-12-01,4
800120,2017-10-01,9
800120,2017-11-01,5
800120,2018-01-01,7
800120,2018-03-01,7
800120,2018-02-01,7
800120,2018-05-01,7
800120,2018-04-01,7
800121,2014-09-01,2
800121,2014-10-01,7
800121,2014-03-01,1
800121,2014-01-01,3
800121,2014-12-01,1
800121,2014-07-01,1
800121,2015-12-01,3
800121,2015-01-01,2
800121,2015-08-01,3
800121,2015-04-01,1
800121,2015-02-01,1
800121,2015-03-01,1
800121,2015-10-01,2
800121,2015-09-01,1
800121,2016-12-01,2
800121,2016-10-01,1
800121,2016-01-01,3
800121,2016-02-01,6
800121,2016-03-01,1
800121,2016-09-01,2
800121,2016-08-01,1
800121,2016-07-01,1
800121,2017-03-01,2
800121,2017-01-01,6
800121,2017-02-01,5
800121,2017-09-01,5
800121,2017-12-01,3
800121,2017-08-01,3
800121,2017-11-01,2
800121,2017-07-01,3
800121,2017-05-01,2
800121,2017-04-01,2
800121,2017-06-01,4
800121,2018-05-01,2
800121,2018-02-01,2
800121,2018-04-01,1
800122,2014-07-01,3
800122,2014-09-01,10
800122,2014-10-01,16
800122,2014-08-01,10
800122,2014-11-01,6
800122,2014-12-01,6
800122,2014-01-01,2
800122,2014-06-01,2
800122,2014-03-01,1
800122,2015-06-01,4
800122,2015-02-01,5
800122,2015-03-01,1
800122,2015-10-01,6
800122,2015-01-01,4
800122,2015-07-01,5
800122,2015-11-01,4
800122,2015-04-01,1
800122,2016-12-01,8
800122,2016-01-01,3
800122,2016-10-01,3
800122,2016-07-01,1
800122,2016-09-01,2
800122,2016-11-01,3
800122,2016-06-01,2
800122,2016-08-01,1
800122,2016-02-01,1
800122,2017-03-01,9
800122,2017-07-01,1
800122,2017-10-01,2
800122,2017-01-01,7
800122,2017-06-01,1
800122,2017-08-01,7
800122,2017-04-01,6
800122,2017-09-01,5
800122,2017-02-01,9
800122,2017-12-01,4
800122,2017-05-01,8
800122,2017-11-01,5
800122,2018-03-01,1
800122,2018-04-01,3
800122,2018-02-01,4
800122,2018-01-01,1
800122,2018-05-01,2
800201,2014-10-01,13
800201,2014-09-01,19
800201,2014-02-01,1
800201,2014-12-01,4
800201,2014-11-01,7
800201,2014-06-01,3
800201,2014-07-01,5
800201,2014-08-01,12
800201,2014-01-01,1
800201,2014-03-01,1
800201,2015-06-01,2
800201,2015-07-01,4
800201,2015-11-01,4
800201,2015-10-01,1
800201,2015-02-01,1
800201,2015-08-01,3
800201,2016-08-01,2
800201,2016-10-01,2
800201,2016-09-01,7
800201,2016-07-01,3
800201,2016-11-01,6
800201,2016-01-01,1
800201,2016-03-01,3
800201,2016-06-01,1
800201,2016-12-01,1
800201,2016-02-01,5
800201,2017-06-01,2
800201,2017-02-01,2
800201,2017-11-01,3
800201,2017-01-01,2
800201,2017-09-01,1
800201,2017-05-01,5
800201,2017-07-01,1
800201,2017-04-01,1
800201,2017-08-01,1
800201,2017-10-01,1
800201,2018-02-01,1
800201,2018-04-01,3
800201,2018-03-01,3
800201,2018-01-01,2
800202,2014-07-01,7
800202,2014-09-01,12
800202,2014-10-01,8
800202,2014-06-01,4
800202,2014-08-01,14
800202,2014-11-01,2
800202,2014-03-01,1
800202,2015-08-01,5
800202,2015-01-01,2
800202,2015-02-01,2
800202,2016-11-01,2
800202,2016-10-01,2
800202,2016-09-01,1
800202,2016-02-01,1
800202,2016-12-01,2
800202,2016-03-01,1
800202,2017-08-01,2
800202,2017-09-01,1
800202,2017-01-01,1
800202,2017-12-01,3
800202,2017-04-01,1
800202,2017-05-01,1
800202,2018-05-01,2
800203,2014-11-01,8
800203,2014-10-01,2
800203,2014-09-01,3
800203,2014-07-01,3
800203,2014-12-01,2
800203,2014-08-01,3
800203,2014-01-01,1
800203,2015-06-01,1
800203,2015-08-01,4
800203,2015-09-01,2
800203,2015-12-01,1
800203,2015-07-01,1
800203,2016-11-01,2
800203,2016-01-01,2
800203,2016-02-01,1
800203,2016-10-01,1
800203,2017-03-01,1
800203,2017-08-01,5
800203,2017-06-01,2
800203,2017-09-01,3
800203,2017-01-01,2
800203,2017-12-01,1
800203,2017-11-01,6
800203,2017-07-01,4
800203,2017-05-01,1
800203,2017-02-01,2
800203,2017-10-01,2
800203,2018-01-01,2
800203,2018-05-01,2
800203,2018-03-01,3
800203,2018-02-01,1
800204,2014-08-01,14
800204,2014-10-01,12
800204,2014-07-01,9
800204,2014-06-01,10
800204,2014-03-01,1
800204,2014-11-01,4
800204,2014-05-01,5
800204,2014-09-01,9
800204,2014-02-01,3
800204,2014-04-01,4
800204,2014-12-01,6
800204,2015-06-01,4
800204,2015-12-01,3
800204,2015-09-01,3
800204,2015-10-01,1
800204,2015-03-01,2
800204,2015-04-01,3
800204,2015-05-01,2
800204,2015-07-01,3
800204,2015-08-01,3
800204,2015-02-01,1
800204,2015-01-01,3
800204,2015-11-01,1
800204,2016-11-01,4
800204,2016-01-01,6
800204,2016-09-01,1
800204,2016-08-01,1
800204,2016-10-01,4
800204,2016-04-01,1
800204,2016-12-01,5
800204,2016-07-01,2
800204,2016-02-01,1
800204,2017-03-01,2
800204,2017-08-01,2
800204,2017-01-01,2
800204,2017-10-01,3
800204,2017-11-01,1
800204,2017-07-01,3
800204,2017-06-01,2
800204,2017-04-01,1
800204,2017-09-01,2
800204,2018-05-01,1
800204,2018-01-01,2
800205,2014-01-01,2
800205,2014-08-01,19
800205,2014-10-01,6
800205,2014-11-01,5
800205,2014-09-01,15
800205,2014-05-01,2
800205,2014-12-01,2
800205,2014-07-01,8
800205,2014-04-01,1
800205,2014-06-01,1
800205,2015-05-01,1
800205,2015-06-01,1
800205,2015-04-01,1
800205,2015-12-01,2
800205,2015-11-01,1
800205,2015-09-01,1
800205,2015-03-01,1
800205,2015-08-01,1
800205,2015-07-01,1
800205,2015-02-01,1
800205,2015-01-01,1
800205,2016-04-01,2
800205,2016-12-01,1
800205,2016-09-01,3
800205,2016-08-01,8
800205,2016-02-01,2
800205,2016-07-01,1
800205,2016-03-01,1
800205,2016-11-01,1
800205,2016-01-01,2
800205,2017-11-01,4
800205,2017-10-01,1
800205,2017-12-01,1
800205,2017-07-01,1
800205,2017-02-01,1
800205,2017-06-01,2
800205,2017-04-01,1
800205,2017-09-01,1
800205,2017-03-01,1
800205,2018-05-01,1
800205,2018-03-01,3
800205,2018-01-01,1
800205,2018-02-01,3
800301,2014-09-01,3
800301,2014-06-01,3
800301,2014-08-01,2
800301,2014-11-01,1
800301,2014-12-01,2
800301,2014-02-01,2
800301,2014-03-01,2
800301,2014-07-01,1
800301,2015-08-01,1
800301,2015-12-01,1
800301,2015-01-01,1
800301,2015-11-01,2
800301,2015-06-01,1
800301,2015-09-01,1
800301,2016-10-01,6
800301,2016-08-01,5
800301,2016-01-01,3
800301,2016-03-01,1
800301,2016-02-01,2
800301,2016-09-01,4
800301,2016-07-01,1
800301,2017-08-01,5
800301,2017-10-01,3
800301,2017-06-01,7
800301,2017-02-01,2
800301,2017-04-01,1
800301,2017-12-01,3
800301,2017-05-01,5
800301,2017-07-01,4
800301,2018-05-01,1
800302,2014-11-01,5
800302,2014-12-01,1
800302,2014-10-01,1
800302,2014-08-01,2
800302,2014-03-01,1
800302,2015-10-01,1
800302,2015-02-01,1
800302,2015-11-01,12
800302,2015-08-01,2
800302,2015-07-01,5
800302,2015-06-01,2
800302,2015-09-01,2
800302,2015-05-01,1
800302,2015-01-01,1
800302,2016-05-01,1
800302,2016-08-01,2
800302,2016-11-01,3
800302,2016-09-01,2
800302,2016-10-01,1
800302,2016-02-01,1
800302,2017-04-01,6
800302,2017-05-01,4
800302,2017-11-01,2
800302,2017-03-01,1
800302,2017-06-01,1
800302,2017-07-01,1
800303,2014-09-01,6
800303,2014-08-01,5
800303,2014-11-01,2
800303,2014-10-01,2
800303,2014-12-01,1
800303,2014-06-01,1
800303,2014-07-01,1
800303,2015-10-01,3
800303,2015-12-01,2
800303,2015-07-01,1
800303,2015-02-01,1
800303,2015-11-01,1
800303,2015-03-01,1
800303,2015-09-01,1
800303,2015-01-01,1
800303,2016-10-01,5
800303,2016-06-01,2
800303,2016-09-01,5
800303,2016-11-01,1
800303,2016-08-01,2
800303,2017-06-01,6
800303,2017-09-01,1
800303,2017-11-01,2
800303,2017-05-01,2
800303,2017-08-01,3
800303,2017-04-01,4
800303,2017-12-01,1
800303,2017-01-01,1
800303,2017-10-01,1
800303,2018-03-01,5
800303,2018-04-01,8
800303,2018-02-01,2
800303,2018-05-01,1
800303,2018-01-01,1
800304,2014-09-01,1
800304,2014-07-01,2
800304,2014-10-01,3
800304,2014-03-01,2
800304,2014-02-01,2
800304,2015-09-01,2
800304,2015-08-01,1
800304,2015-11-01,3
800304,2015-07-01,2
800304,2015-12-01,1
800304,2015-10-01,2
800304,2016-10-01,3
800304,2016-09-01,4
800304,2016-05-01,1
800304,2016-11-01,3
800304,2016-08-01,1
800304,2016-01-01,1
800304,2017-08-01,7
800304,2017-11-01,7
800304,2017-10-01,4
800304,2017-06-01,5
800304,2017-07-01,2
800304,2017-12-01,3
800304,2017-09-01,2
800304,2017-04-01,1
800304,2017-02-01,2
800304,2017-05-01,1
800304,2018-03-01,2
800304,2018-02-01,3
800304,2018-04-01,1
800305,2014-06-01,3
800305,2014-07-01,6
800305,2014-08-01,4
800305,2014-03-01,2
800305,2014-05-01,2
800305,2014-01-01,1
800305,2014-02-01,2
800305,2014-10-01,3
800305,2014-11-01,5
800305,2014-09-01,2
800305,2015-11-01,6
800305,2015-09-01,1
800305,2015-01-01,2
800305,2015-07-01,1
800305,2015-10-01,3
800305,2015-06-01,1
800305,2015-12-01,3
800305,2015-04-01,2
800305,2016-11-01,5
800305,2016-10-01,2
800305,2016-08-01,1
800305,2016-09-01,3
800305,2016-01-01,1
800305,2016-06-01,1
800305,2017-09-01,1
800305,2017-07-01,5
800305,2017-06-01,7
800305,2017-10-01,1
800305,2017-08-01,5
800305,2017-11-01,2
800305,2017-05-01,4
800305,2017-04-01,3
800305,2017-12-01,2
800305,2017-03-01,1
800305,2017-01-01,3
800305,2018-01-01,1
800401,2014-10-01,1
800401,2014-07-01,4
800401,2014-09-01,4
800401,2014-08-01,2
800401,2014-06-01,2
800401,2015-05-01,1
800401,2015-10-01,3
800401,2015-01-01,1
800401,2015-11-01,2
800401,2015-07-01,3
800401,2015-06-01,1
800401,2015-12-01,1
800401,2015-08-01,1
800401,2015-02-01,1
800401,2015-09-01,1
800401,2016-10-01,2
800401,2016-06-01,1
800401,2016-05-01,1
800401,2016-12-01,1
800401,2016-09-01,2
800401,2016-01-01,1
800401,2016-11-01,1
800401,2017-03-01,3
800401,2017-06-01,3
800401,2017-09-01,12
800401,2017-08-01,5
800401,2017-10-01,5
800401,2017-07-01,2
800401,2017-04-01,1
800401,2017-02-01,1
800401,2017-01-01,1
800401,2017-12-01,1
800401,2018-02-01,2
800401,2018-01-01,1
800401,2018-05-01,2
800401,2018-04-01,1
800403,2014-07-01,1
800403,2014-04-01,1
800403,2014-05-01,1
800403,2014-08-01,8
800403,2014-06-01,1
800403,2014-01-01,1
800403,2014-10-01,1
800403,2014-09-01,1
800403,2014-02-01,1
800403,2014-12-01,2
800403,2015-09-01,3
800403,2015-08-01,3
800403,2015-07-01,2
800403,2015-10-01,1
800403,2015-01-01,2
800403,2015-12-01,1
800403,2015-06-01,1
800403,2016-09-01,4
800403,2016-06-01,2
800403,2016-10-01,2
800403,2016-08-01,1
800403,2016-12-01,2
800403,2016-01-01,2
800403,2016-07-01,2
800403,2016-02-01,1
800403,2017-06-01,4
800403,2017-07-01,10
800403,2017-08-01,6
800403,2017-05-01,7
800403,2017-11-01,1
800403,2017-10-01,1
800403,2017-09-01,2
800403,2017-04-01,1
800403,2017-12-01,1
800403,2018-04-01,4
800403,2018-05-01,16
800403,2018-02-01,5
800403,2018-03-01,8
800403,2018-01-01,2
800404,2014-01-01,1
800404,2014-06-01,4
800404,2014-09-01,1
800404,2014-07-01,16
800404,2014-08-01,5
800404,2014-12-01,2
800404,2014-10-01,1
800404,2015-07-01,2
800404,2015-10-01,3
800404,2015-09-01,2
800404,2015-08-01,2
800404,2015-06-01,1
800404,2016-01-01,1
800404,2016-11-01,1
800404,2016-09-01,2
800404,2016-08-01,1
800404,2016-02-01,1
800404,2016-10-01,1
800404,2017-01-01,2
800404,2017-06-01,1
800404,2017-09-01,3
800404,2017-05-01,3
800404,2017-04-01,1
800404,2017-03-01,4
800404,2017-12-01,1
800404,2017-11-01,1
800404,2017-08-01,2
800404,2018-05-01,8
800404,2018-04-01,8
800404,2018-02-01,5
800404,2018-01-01,2
800404,2018-03-01,3
800405,2014-08-01,2
800405,2014-10-01,1
800405,2014-02-01,1
800405,2014-12-01,2
800405,2014-05-01,1
800405,2014-09-01,1
800405,2014-07-01,2
800405,2014-11-01,1
800405,2015-12-01,3
800405,2015-10-01,2
800405,2015-07-01,1
800405,2015-09-01,2
800405,2015-08-01,1
800405,2016-09-01,2
800405,2016-07-01,1
800405,2016-02-01,2
800405,2016-06-01,1
800405,2016-01-01,1
800405,2017-11-01,1
800405,2017-08-01,4
800405,2017-05-01,1
800405,2017-06-01,1
800405,2017-10-01,2
800405,2017-09-01,1
800405,2018-03-01,2
800405,2018-05-01,14
800405,2018-04-01,8
800405,2018-02-01,2
800406,2014-09-01,2
800406,2014-10-01,1
800406,2014-07-01,1
800406,2015-11-01,1
800406,2015-12-01,4
800406,2015-08-01,2
800406,2015-07-01,1
800406,2016-10-01,1
800406,2016-01-01,4
800406,2016-06-01,1
800406,2016-12-01,2
800406,2016-08-01,1
800406,2016-02-01,2
800406,2016-09-01,1
800406,2017-07-01,2
800406,2017-08-01,1
800406,2017-10-01,1
800406,2017-02-01,1
800406,2017-12-01,1
800406,2018-05-01,2
800406,2018-01-01,1
800407,2014-10-01,1
800407,2014-07-01,3
800407,2014-08-01,3
800407,2014-09-01,1
800407,2015-07-01,2
800407,2015-11-01,2
800407,2015-08-01,2
800407,2015-09-01,1
800407,2016-10-01,1
800407,2016-03-01,1
800407,2016-02-01,1
800407,2016-09-01,1
800407,2016-08-01,2
800407,2017-07-01,1
800407,2017-09-01,1
800407,2017-03-01,2
800407,2017-01-01,1
800407,2017-11-01,1
800407,2018-04-01,2
800407,2018-05-01,2
800407,2018-02-01,1
800409,2014-09-01,2
800409,2014-12-01,1
800409,2014-08-01,3
800409,2014-07-01,2
800409,2014-11-01,2
800409,2014-10-01,3
800409,2015-05-01,1
800409,2015-12-01,2
800409,2015-11-01,2
800409,2015-08-01,1
800409,2015-03-01,1
800409,2015-06-01,1
800409,2015-10-01,1
800409,2016-10-01,1
800409,2016-03-01,2
800409,2016-01-01,8
800409,2016-04-01,1
800409,2016-09-01,3
800409,2016-08-01,5
800409,2016-02-01,3
800409,2017-01-01,2
800409,2017-02-01,1
800409,2017-03-01,3
800409,2017-05-01,4
800409,2017-07-01,1
800409,2017-04-01,2
800409,2018-02-01,4
800409,2018-05-01,3
800409,2018-04-01,2
800409,2018-03-01,1
800410,2014-07-01,4
800410,2014-06-01,2
800410,2014-11-01,2
800410,2014-03-01,2
800410,2014-05-01,1
800410,2014-04-01,1
800410,2014-08-01,1
800410,2014-12-01,1
800410,2015-11-01,4
800410,2015-07-01,1
800410,2015-03-01,1
800410,2015-12-01,3
800410,2015-09-01,1
800410,2016-09-01,2
800410,2016-05-01,1
800410,2016-01-01,2
800410,2016-04-01,1
800410,2016-10-01,2
800410,2016-08-01,2
800410,2016-07-01,1
800410,2016-06-01,1
800410,2016-03-01,1
800410,2017-02-01,2
800410,2017-09-01,5
800410,2017-10-01,3
800410,2017-08-01,3
800410,2017-11-01,2
800410,2017-07-01,1
800410,2017-05-01,2
800410,2017-06-01,1
800410,2018-03-01,4
800410,2018-02-01,2
800410,2018-05-01,2
800410,2018-01-01,2
800415,2015-06-01,1
800415,2015-11-01,2
800415,2015-09-01,1
800415,2016-10-01,1
800415,2016-11-01,2
800415,2017-04-01,1
800415,2017-02-01,1
800415,2018-05-01,2
800416,2014-02-01,1
800416,2014-08-01,3
800416,2014-01-01,1
800416,2014-03-01,2
800416,2014-07-01,2
800416,2014-10-01,1
800416,2015-06-01,1
800416,2015-08-01,4
800416,2015-07-01,4
800416,2015-12-01,1
800416,2015-11-01,1
800416,2015-01-01,2
800416,2016-10-01,1
800416,2016-09-01,6
800416,2016-08-01,1
800416,2016-12-01,1
800416,2016-07-01,1
800416,2016-06-01,1
800416,2017-10-01,1
800416,2017-05-01,2
800416,2017-06-01,2
800416,2017-11-01,2
800416,2017-09-01,3
800416,2017-12-01,1
800416,2017-03-01,2
800416,2017-08-01,1
800416,2017-01-01,1
800416,2017-02-01,2
800416,2018-04-01,1
800416,2018-05-01,3
800416,2018-02-01,2
800416,2018-03-01,1
800501,2014-08-01,2
800501,2014-07-01,8
800501,2014-10-01,1
800501,2014-06-01,1
800501,2014-03-01,1
800501,2014-12-01,1
800501,2014-11-01,1
800501,2014-02-01,2
800501,2014-04-01,1
800501,2015-02-01,4
800501,2015-05-01,3
800501,2015-01-01,2
800501,2016-10-01,9
800501,2016-09-01,8
800501,2016-11-01,4
800501,2016-12-01,1
800501,2016-08-01,6
800501,2016-01-01,1
800501,2016-02-01,1
800501,2017-02-01,5
800501,2017-08-01,3
800501,2017-11-01,3
800501,2017-04-01,1
800501,2017-05-01,2
800501,2017-06-01,1
800501,2017-07-01,2
800501,2017-09-01,2
800501,2018-02-01,2
800501,2018-03-01,3
800502,2014-08-01,4
800502,2014-07-01,2
800502,2014-05-01,5
800502,2014-01-01,1
800502,2014-06-01,4
800502,2014-11-01,2
800502,2014-03-01,1
800502,2014-12-01,3
800502,2015-06-01,1
800502,2015-02-01,1
800502,2015-07-01,4
800502,2015-09-01,1
800502,2015-01-01,1
800502,2015-12-01,1
800502,2015-10-01,1
800502,2015-11-01,1
800502,2016-09-01,4
800502,2016-03-01,3
800502,2016-08-01,3
800502,2016-01-01,5
800502,2016-06-01,1
800502,2016-02-01,3
800502,2016-11-01,1
800502,2017-03-01,1
800502,2017-06-01,4
800502,2017-07-01,6
800502,2017-01-01,3
800502,2017-05-01,5
800502,2017-11-01,1
800502,2017-04-01,1
800502,2018-05-01,4
800502,2018-01-01,1
800502,2018-04-01,1
800502,2018-03-01,1
800503,2014-07-01,3
800503,2014-05-01,21
800503,2014-12-01,5
800503,2014-06-01,4
800503,2014-03-01,2
800503,2014-08-01,2
800503,2014-04-01,3
800503,2014-11-01,3
800503,2014-02-01,3
800503,2015-02-01,4
800503,2015-01-01,3
800503,2015-06-01,3
800503,2015-04-01,1
800503,2015-11-01,2
800503,2015-05-01,1
800503,2016-08-01,7
800503,2016-07-01,1
800503,2016-09-01,2
800503,2016-01-01,3
800503,2016-12-01,3
800503,2016-11-01,2
800503,2016-10-01,1
800503,2016-02-01,1
800503,2017-09-01,4
800503,2017-11-01,3
800503,2017-02-01,6
800503,2017-08-01,2
800503,2017-04-01,3
800503,2017-06-01,1
800503,2017-05-01,4
800503,2017-07-01,2
800503,2017-10-01,1
800503,2017-12-01,1
800503,2018-05-01,10
800503,2018-02-01,2
800503,2018-04-01,5
800504,2014-03-01,3
800504,2014-04-01,2
800504,2014-05-01,7
800504,2014-11-01,3
800504,2014-07-01,2
800504,2014-06-01,2
800504,2014-08-01,1
800504,2014-01-01,2
800504,2015-05-01,1
800504,2015-06-01,1
800504,2015-01-01,2
800504,2015-10-01,1
800504,2015-08-01,1
800504,2015-07-01,1
800504,2016-01-01,3
800504,2016-11-01,3
800504,2016-12-01,2
800504,2016-10-01,2
800504,2016-08-01,1
800504,2016-09-01,1
800504,2017-01-01,3
800504,2017-05-01,4
800504,2017-02-01,4
800504,2017-06-01,2
800504,2017-04-01,1
800504,2017-10-01,3
800504,2017-07-01,2
800504,2017-09-01,1
800504,2017-08-01,1
800504,2017-03-01,1
800504,2017-12-01,1
800504,2018-05-01,3
800505,2014-08-01,3
800505,2014-03-01,2
800505,2014-10-01,1
800505,2014-02-01,1
800505,2014-12-01,1
800505,2014-11-01,1
800505,2014-01-01,2
800505,2014-06-01,2
800505,2014-07-01,2
800505,2015-02-01,1
800505,2016-08-01,2
800505,2016-11-01,3
800505,2016-02-01,1
800505,2016-01-01,1
800505,2017-10-01,2
800505,2017-09-01,2
800505,2017-12-01,1
800505,2017-05-01,2
800505,2017-08-01,1
800505,2018-04-01,1
800505,2018-01-01,2
800505,2018-05-01,2
800505,2018-02-01,1
800505,2018-03-01,1
800601,2014-08-01,3
800601,2014-09-01,4
800601,2014-10-01,1
800601,2014-12-01,1
800601,2014-11-01,1
800601,2014-07-01,1
800601,2015-07-01,1
800601,2015-12-01,1
800601,2016-02-01,1
800601,2016-12-01,2
800601,2016-11-01,3
800601,2016-10-01,5
800601,2016-08-01,1
800601,2016-01-01,1
800601,2017-09-01,1
800601,2017-01-01,1
800601,2017-11-01,1
800601,2017-05-01,1
800601,2018-05-01,1
800603,2014-08-01,2
800603,2014-10-01,1
800603,2015-09-01,2
